state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,diabetes_monitoring_raw_value,mammography_screening_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,drug_overdose_deaths_-_modeled_raw_value,motor_vehicle_crash_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,health_care_costs_raw_value,other_primary_care_providers_raw_value,median_household_income_raw_value,children_eligible_for_free_lunch_raw_value,residential_segregation_-_black/white_raw_value,residential_segregation_-_non-white/white_raw_value,homicides_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_african_american_raw_value,%_american_indian_and_alaskan_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_females_raw_value,%_rural_raw_value,communicable_disease_raw_value,coronary_heart_disease_hospitalizations_raw_value,cerebrovascular_disease_hospitalizations_raw_value,self-inflicted_injury_hospitalizations_raw_value,smoking_during_pregnancy_raw_value,drug_arrests_raw_value,alcohol-related_hospitalizations_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,no_recent_dental_visit_raw_value,did_not_get_needed_health_care_raw_value,childhood_immunizations_raw_value,local_health_department_staffing_raw_value,reading_proficiency_raw_value,w-2_enrollment_raw_value,poverty_raw_value,older_adults_living_alone_raw_value,hate_crimes_raw_value,child_abuse_raw_value,injury_hospitalizations_raw_value,fall_fatalities_65+_raw_value,year_structure_built_raw_value,male_population_0-17_raw_value,male_population_18-44_raw_value,male_population_45-64_raw_value,male_population_65+_raw_value,total_male_population_raw_value,female_population_0-17_raw_value,female_population_18-44_raw_value,female_population_45-64_raw_value,female_population_65+_raw_value,total_female_population_raw_value,population_growth_raw_value
IL,Knox County,8196.5,0.16,3.8,3.7,0.077898072,0.171,0.252,7.4,0.262,0.691245111,0.192,0.333333333,356.0013015,38.71546173,0.125592539,0.000710473,0.000345695,0.000729801,67.01,0.875453446,0.73,0.843071672,0.567889984,0.069837755,0.272,4.580540661,0.437756368,13.63339606,325.047928,69.58757006,11.45,1,0.131354957,0.837542758,0.197,414.5,84.58646617,8.744038156,0.112,0.109,0.108,187.3787058,0.15,0.042700323,15.34585726,7,9.763823947,0.323,0.158872944,0.035194962,9473.92,0.000441722,38992,0.486866792,49.12507273,41.44575779,3.1,52069,0.19960053,0.196297221,0.07670591,0.003725825,0.009141716,0.000288079,0.05552248,0.836812691,0.006907353,0.4974553,0.243201875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Lake County,4649.9,0.126,3.3,3.2,0.07542102,0.138,0.291,8.5,0.203,0.969668582,0.2,0.436241611,376.5738051,22.80100051,0.127697209,0.001063983,0.001067803,0.002050523,50.13,0.869625172,0.67,0.885124025,0.678059765,0.065159622,0.126,4.682177533,0.229729363,7.396670645,146.2649517,36.74771358,12.82,1,0.183181375,0.771196283,0.448,242.3,37.00680418,5.689968442,0.096,0.092,0.086,121.8196859,0.094,0.052182294,11.08833947,7,4.647153649,0.309,0.16409177,0.045055684,9689.08,0.000452363,78001,0.208111972,59.66631425,38.01850131,2.8,705186,0.254280431,0.122017454,0.069045614,0.008553772,0.072224917,0.000880619,0.209778697,0.633198901,0.05215737,0.501005409,0.012673037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,La Salle County,6877.7,0.138,3.5,3.4,0.07418874,0.159,0.285,7.5,0.256,0.754503002,0.206,0.333333333,247.8468307,35.15318146,0.125415155,0.00040113,0.000494422,0.000737138,72.81,0.832727273,0.63,0.830412529,0.587717309,0.082618139,0.195,4.509021529,0.322709641,13.63843007,118.2404848,72.89131429,12.52,1,0.124468799,0.840183468,0.29,352.4,47.70156344,7.142060038,0.101,0.1,0.097,69.43933002,0.134,0.064808575,19.91694337,11,13.4665388,0.317,0.15926049,0.037578689,9307.38,0.00035958,51205,0.395285958,53.96471675,32.86073719,1.6,111241,0.220916748,0.175528807,0.021457916,0.00335308,0.008782733,0.000242716,0.088582447,0.869130986,0.01113745,0.498035796,0.302148801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Lawrence County,7013.6,0.151,3.7,3.5,0.078216989,0.172,0.32,7.4,0.26,0.444365235,0.209,0.235294118,246.928451,43.2485969,0.121876904,0.000241575,0.000121073,0.001816091,93.32,0.636363636,0.59,0.755446927,0.429662379,0.075724181,0.241,3.722589913,0.346275253,19.32600556,154.4618409,80.19918125,14.08,0,0.112489661,0.815414351,0.164,418.9,93.98496241,,0.107,0.103,0.097,132.5982274,0.143,0.052659278,,8,18.73472481,0.335,0.151895706,0.043358779,10684.23,0.000302682,41759,0.40982906,29.83279241,44.08208509,,16519,0.187723228,0.170107149,0.097524063,0.003390036,0.004237545,0.000242145,0.037048248,0.850293601,0.012225093,0.440280889,0.580169904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Lee County,6732.5,0.132,3.4,3.4,0.058622002,0.162,0.329,8,0.293,0.708501013,0.205,0.258064516,291.1208151,33.51599337,0.113450779,0.000774571,0.000374262,0.002821362,64.05,0.876832845,0.63,0.801154762,0.537206342,0.064892855,0.162,4.030694181,0.27457206,14.91766596,160.6620155,64.19569551,12.28,0,0.106686153,0.839681821,0.275,347.2,43.90705215,,0.098,0.097,0.096,219.9193629,0.129,0.028987551,14.33623244,7,11.19798436,0.307,0.14001546,0.042845702,9005.71,0.000316684,54472,0.362599772,56.06212999,28.06999166,,34735,0.202936519,0.175010796,0.050554196,0.003195624,0.008953505,0.000403052,0.058183389,0.870073413,0.006483761,0.472232618,0.532125115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Livingston County,7623.3,0.131,3.3,3.4,0.07718643,0.153,0.314,8.1,0.313,0.66605905,0.207,0.21875,261.3398194,34.1293084,0.100590286,0.00054994,0.000342981,0.000765111,43.68,0.895412844,0.74,0.838603696,0.534743511,0.064406008,0.167,4.217461005,0.307578922,17.80757346,214.734498,70.20369395,12.8,1,0.099478261,0.821989861,0.279,384.9,78.92659826,10.50105011,0.096,0.098,0.092,563.9328184,0.126,0.025534615,13.94505648,8,18.02385034,0.322,0.126345636,0.037037037,9126.13,0.000527663,53918,0.322882027,50.11778739,15.38981783,,37903,0.215814052,0.169828246,0.053874364,0.002638314,0.006543018,0.000263831,0.04493048,0.882172915,0.003737599,0.495976572,0.408035944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Logan County,6539.6,0.139,3.5,3.5,0.082748948,0.165,0.309,7.2,0.25,0.653423528,0.21,0.421052632,476.4602006,30.8056872,0.100668258,0.000333734,0.00050427,0.000571505,63.41,0.91958042,0.72,0.835676568,0.597890819,0.064824006,0.181,4.654906398,0.302589571,16.6866907,317.6128326,58.369372,12.32,1,0.114259598,0.800675676,0.301,340.3,54.99619257,,0.101,0.101,0.091,379.0662592,0.148,0.062529166,11.14541422,4,14.63817731,0.32,0.125492255,0.036686587,9670.77,0.000302562,54353,0.406039364,46.41259061,17.12310563,,29746,0.190445774,0.171115444,0.078497949,0.003395415,0.007530424,0.000268944,0.034323943,0.865864318,0.00262697,0.494116856,0.398647088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,McDonough County,6360.4,0.162,4,3.9,0.073076923,0.187,0.291,5.7,0.227,0.67720471,0.221,0.421052632,491.7478563,12.75469276,0.139931455,0.00064687,0.000376412,0.001411543,69.86,0.826190476,0.59,0.839539007,0.703966662,0.069324939,0.232,6.447946065,0.332949309,16.94184327,174.6412705,49.75246613,11.03,1,0.18828125,0.793566255,0.134,327.6,61.91950464,,0.117,0.114,0.084,38.37700171,0.167,0.173888027,,4,10.07155181,0.329,0.168282882,0.042110971,8443.9,0.000439147,42684,0.425055928,60.56914508,32.92009611,,31880,0.165715182,0.148839398,0.052195734,0.002948557,0.021549561,0.000188206,0.027132999,0.881210791,0.003167421,0.505175659,0.295044769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,McHenry County,4759.7,0.115,2.9,3.1,0.069699163,0.159,0.279,8.5,0.222,0.948503692,0.234,0.388888889,191.4683023,15.38791418,0.109461353,0.000559515,0.000611814,0.00138309,54.96,0.869289618,0.65,0.918970146,0.717944424,0.06380949,0.089,3.798536572,0.188199288,6.733700054,114.9841771,43.33933466,12.61,1,0.166865535,0.820150388,0.493,263.6,26.43136604,4.433478546,0.084,0.088,0.085,42.75856062,0.09,0.063881991,13.0033798,7,7.986300708,0.31,0.136412896,0.045274504,10001.04,0.000214786,76856,0.209304369,58.2258235,26.57473627,1.3,307283,0.249737213,0.121266064,0.012691883,0.004559315,0.028491651,0.000517438,0.124045261,0.822271326,0.027737791,0.501453058,0.098785464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,McLean County,5506.8,0.129,3.3,3.3,0.079846144,0.157,0.29,7.4,0.223,0.834188427,0.223,0.333333333,540.3962132,16.64723294,0.09377538,0.00061839,0.000608982,0.001987809,46.29,0.912126538,0.78,0.840924157,0.766083201,0.055383871,0.126,4.912654206,0.259015448,12.42506313,343.1091403,44.17007583,12.63,1,0.128472767,0.794873534,0.141,286,60.7382638,7.258809555,0.095,0.097,0.074,96.24705719,0.132,0.082272805,12.86015636,6,7.492648365,0.319,0.116463017,0.032749562,8288.33,0.000499825,60460,0.299486818,43.4752882,34.15523316,1.9,174061,0.220773177,0.114454128,0.074835833,0.003062145,0.052556288,0.000471099,0.047621236,0.803453962,0.008702209,0.512929375,0.164968273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Macon County,7323.3,0.152,3.8,3.7,0.095765406,0.171,0.306,6.3,0.244,0.832379388,0.187,0.346938776,817.2753855,52.22000827,0.10618539,0.000887644,0.000526073,0.001162898,60.28,0.876497696,0.68,0.759247172,0.637231035,0.086722041,0.263,4.807237814,0.416953317,17.02080931,465.0519614,50.7586607,12.79,0,0.120133112,0.839285714,0.129,373.5,58.28501372,10.55516087,0.109,0.108,0.108,148.5384682,0.178,0.090331072,10.37376049,5,9.055990603,0.323,0.135313531,0.030630488,9684.88,0.000969082,47575,0.483936485,59.54392419,48.2803151,7.3,108350,0.223562529,0.178929396,0.168906322,0.002565759,0.012016613,0.000452238,0.021070605,0.771979695,0.005046829,0.521624366,0.152616279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Macoupin County,7524.6,0.126,3.4,3.5,0.076448104,0.152,0.331,7.9,0.308,0.614571339,0.206,0.454545455,277.3602083,28.76433592,0.119182507,0.000255973,0.000344434,0.000279853,57.58,0.893635571,0.7,0.882702703,0.63241506,0.074431989,0.197,4.117479014,0.278364632,18.13139932,170.2407482,69.56360432,12.12,1,0.102941177,0.822768619,0.431,379,49.88478989,7.088176921,0.097,0.099,0.095,57.63688761,0.131,0.032302669,12.09413506,5,14.39366679,0.313,0.148913906,0.039962388,9282.78,0.000322907,48544,0.405757368,,24.35078668,,46453,0.215486621,0.187307601,0.01074204,0.003035326,0.003939466,0.000236799,0.010289971,0.962779584,0.002730162,0.50552171,0.58513556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Madison County,7214.2,0.141,3.6,3.4,0.081198838,0.169,0.329,7.1,0.272,0.881150615,0.206,0.326666667,410.6270275,34.8909251,0.10198504,0.000497708,0.0007503,0.001290516,61.26,0.848646035,0.66,0.827066128,0.693709824,0.0705773,0.176,4.588726326,0.324895299,13.77116662,241.7429432,78.47509403,12.22,1,0.132837705,0.851727338,0.369,376.8,47.70576742,5.85657889,0.102,0.1,0.093,114.6350783,0.138,0.096404025,24.69850362,10,12.51703782,0.321,0.128676782,0.028695921,9505.69,0.00037515,54375,0.406912925,52.0801792,43.22257319,4.2,266560,0.222478992,0.156707683,0.082360444,0.00304997,0.009487545,0.000558974,0.030908613,0.857472989,0.003210789,0.511378301,0.133406615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Marion County,8903.5,0.148,3.7,3.7,0.081477305,0.172,0.359,6.4,0.326,0.630879631,0.193,0.1875,529.6446753,58.99441341,0.123384291,0.000466056,0.000362967,0.001529647,123.85,0.801923077,0.59,0.809637437,0.606566625,0.077999105,0.299,4.627690386,0.417611664,21.74926208,313.7063534,73.562091,13.12,1,0.130952381,0.823044514,0.246,460.7,66.47462885,,0.11,0.109,0.105,58.56786166,0.161,0.112452401,18.95130376,10,14.88500427,0.313,0.15733121,0.037089406,11274.24,0.000596303,44289,0.562208515,64.72630436,44.00471797,4,38571,0.229628477,0.184179824,0.039355993,0.003396334,0.006248218,0.000259262,0.01835576,0.918125016,0.003128946,0.510979752,0.450566727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Marshall County,7524.3,0.125,3.3,3.4,0.072727273,0.146,0.323,8.1,0.268,0.660047468,0.199,0.3125,235.2559422,24.99132246,0.10935691,,0.000332945,,54.65,0.857798165,0.6,0.834259259,0.590909091,0.069638846,0.158,3.763441692,0.233670296,25.508105,149.3741224,59.36717797,12.2,1,0.104125737,0.820846906,0.422,385.4,,,0.095,0.097,0.101,,0.117,0.04115372,,5,15.91904031,0.298,0.132266819,0.048484849,8701.95,0.000249709,53732,0.378117914,,55.34566195,,12014,0.199184285,0.21824538,0.00441152,0.002996504,0.008073914,0.000332945,0.033044781,0.945646746,0.006268247,0.506742134,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Mason County,9675.9,0.142,3.6,3.6,0.106485963,0.168,0.331,7.5,0.271,0.544524751,0.198,0.583333333,314.0922733,45.25455688,0.11905397,0.000280741,0.000359764,0.000287811,56.73,0.931972789,0.6,0.85041841,0.534516129,0.087153197,0.203,4.569430247,0.370245709,18.95002807,486.9940511,97.91347758,11.8,0,0.13125,0.802585194,0.396,429.9,80.24394158,,0.105,0.105,0.104,49.04364885,0.15,0.0278713,,7,18.52700555,0.315,0.148098974,0.040570523,9833.58,0.000287811,46878,0.404477612,,,,13898,0.211397323,0.198158008,0.005180602,0.003381782,0.003669593,7.19528E-05,0.010505109,0.96632609,0.001614324,0.504317168,0.774853402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Massac County,10105.7,0.151,3.8,3.7,0.078369906,0.169,0.343,7.5,0.286,0.66737961,0.186,0.214285714,196.9279244,54.35473617,0.113431105,0.000199031,0.00040255,0.001811473,125.71,0.889212828,0.66,0.81809816,0.587861272,0.08015748,0.3,4.740835512,0.330573625,20.566576,358.1213729,97.89461319,13.64,0,0.109666937,0.861202565,0.231,495.6,,,0.111,0.109,0.111,94.12502941,0.147,0.038615449,26.54162612,10,14.88482864,0.319,0.143215507,0.036353145,9893.48,6.70916E-05,40590,0.51450756,42.32120769,40.04051418,,14905,0.218651459,0.203354579,0.056424019,0.004025495,0.004025495,0.000134183,0.026434083,0.889567259,0.003760708,0.524454881,0.505087822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Menard County,5721.4,0.118,3.2,3.3,0.061797753,0.147,0.309,8.6,0.248,0.62180244,0.21,0.4,290.8347744,22.58385918,0.099583454,0.000317284,0.000159109,0.000238664,44.74,0.90212766,0.76,0.796957672,0.579741379,0.057329571,0.153,4.091178535,0.25900035,15.86420243,125.9360109,50.42784878,11.95,0,0.102766798,0.781482681,0.476,310.3,,,0.092,0.095,0.093,74.67562774,0.112,0.003298012,,6,16.85715249,0.303,0.1220707,0.041025641,8632.46,7.95545E-05,61388,0.259493671,,19.53512985,,12570,0.224343675,0.18106603,0.011296738,0.002625298,0.003420843,0.000238664,0.013524264,0.958392999,0,0.513206046,0.756946084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Mercer County,7806.3,0.116,3.2,3.3,0.056487202,0.142,0.307,7.6,0.299,0.461908239,0.204,0.5,283.6179789,32.79172821,0.105132193,0.000185437,0.000125431,6.27156E-05,64.01,0.846153846,0.64,0.925,0.618318405,0.070169169,0.132,3.741644047,0.310584958,19.1618247,209.1530338,64.9255194,11.16,1,0.081240768,0.835357803,0.466,353.9,88.97406064,,0.091,0.094,0.096,43.80841122,0.117,0.089629459,,5,13.05710306,0.296,0.130346013,0.041073826,9395.5,0.000313578,54916,0.290622098,,15.87068756,,15945,0.21818752,0.204640953,0.005581687,0.001128881,0.003449357,0.000250862,0.020821574,0.961555347,0.00280386,0.506052054,0.777595229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Monroe County,5333.8,0.097,2.8,3,0.066526316,0.131,0.329,8.7,0.27,0.709500258,0.226,0.612903226,173.8765477,12.08625189,0.077300526,0.000388141,0.000711702,0.001008244,70.75,0.882793018,0.73,0.911193182,0.729242329,0.054323913,0.06,3.505965901,0.185774811,14.92849252,50.33472593,56.03726177,11.89,1,0.090726616,0.850485786,0.533,264.2,53.37519623,,0.078,0.084,0.08,53.78271782,0.095,0.031976041,,6,13.00767887,0.296,0.094317459,0.034210201,10069.02,0.000266888,73684,0.091517857,,46.7060168,,33722,0.227655536,0.159628729,0.003469545,0.002135105,0.004922603,0.000415159,0.015865014,0.966164522,0.000695432,0.502965423,0.413599539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Montgomery County,6979.9,0.142,3.6,3.5,0.071655329,0.161,0.29,7.1,0.249,0.451036407,0.206,0.333333333,276.839973,37.01883702,0.117301658,0.000472112,0.000647161,0.000647161,84.64,0.894472362,0.71,0.79962908,0.517128661,0.087926402,0.234,4.398807688,0.332836562,16.18668645,433.824927,78.33947104,12.53,0,0.105240364,0.848287776,0.299,377.1,44.16783778,,0.103,0.101,0.099,406.4719811,0.156,0.057968122,14.66722327,6,17.14930855,0.327,0.146357983,0.041660141,9251.58,0.000715283,45288,0.402949469,,31.0669507,,29359,0.205047856,0.184474948,0.033413945,0.002043666,0.003882966,0.000374672,0.016758064,0.936169488,0.000851698,0.476991723,0.416223758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Morgan County,8055.3,0.141,3.5,3.5,0.092979836,0.165,0.312,7,0.29,0.669536107,0.203,0.304347826,396.9154003,34.49975357,0.107511879,0.000342202,0.000458072,0.000744367,79.67,0.867924528,0.66,0.891946667,0.576172585,0.06163149,0.214,4.352988538,0.359241301,16.25459834,251.1224412,78.51732183,11.69,0,0.09375,0.802339978,0.238,417.7,50.9441652,,0.103,0.103,0.098,181.9745897,0.146,0.088195578,13.29938823,5,16.08182432,0.319,0.132877753,0.035669148,8825.23,0.000343554,46406,0.512535885,58.36921866,48.48065057,,34929,0.201007759,0.182570357,0.063185319,0.003378282,0.005496865,0.000458072,0.023333047,0.890892954,0.004555399,0.494288414,0.362280924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Moultrie County,6405.6,0.141,3.6,3.7,0.07398568,0.167,0.307,8.4,0.272,0.575710629,0.197,0.25,187.5041854,27.270003,0.125228976,0.000336112,0.000134798,0.000336995,78.55,0.896694215,0.66,0.900714286,0.565230052,0.054658737,0.179,3.845964047,0.232294618,16.8055929,128.0450719,70.01858185,13.13,0,0.087266251,0.791056166,0.288,333,,,0.106,0.106,0.1,,0.121,0.007696008,,4,21.22015915,0.308,0.159956994,0.046846375,9847.54,0.000202197,52790,0.329545455,,,,14837,0.244389027,0.189593584,0.003909146,0.002358967,0.002561165,6.73991E-05,0.012603626,0.970816203,0.001570868,0.509671767,0.692375051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Ogle County,5797.5,0.131,3.3,3.3,0.070918367,0.156,0.286,8,0.229,0.655176926,0.207,0.341463415,257.3418105,29.65266191,0.116096207,0.000591773,0.000364788,0.000959969,76.21,0.865525672,0.61,0.922853535,0.634359059,0.076419898,0.157,4.270277912,0.277728411,15.08065286,65.58200541,64.03833259,12.26,1,0.115050651,0.838737271,0.322,304.8,35.35512256,5.924463096,0.095,0.096,0.094,52.01148776,0.126,0.030763221,11.44179306,5,17.69902012,0.301,0.145716213,0.042576505,9630.46,0.000211193,57126,0.300927879,52.11150158,51.67734907,3,52085,0.231429394,0.172314486,0.009830085,0.003513488,0.005663819,0.000691178,0.095920131,0.876739944,0.016852808,0.502793511,0.470998374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Peoria County,7626.2,0.154,3.6,3.6,0.087777778,0.162,0.286,6.8,0.247,0.771504713,0.199,0.4,752.4538862,46.96992792,0.112148997,0.001135706,0.000715357,0.001900501,51.77,0.886448405,0.67,0.80171371,0.68321391,0.077540107,0.238,4.613187425,0.417181537,13.26759681,598.4263208,64.53398238,11.8,1,0.139560947,0.834485811,0.151,380.6,64.0618559,8.556036759,0.104,0.105,0.099,187.8704146,0.166,0.069768657,16.51859141,8,9.120227592,0.344,0.143434236,0.03411841,8961.06,0.001121082,52448,0.445462909,55.82213754,44.95416714,9.9,187319,0.238390126,0.150273064,0.178188011,0.003934465,0.037086468,0.000464448,0.045734816,0.711582915,0.011484363,0.516178284,0.146455114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Perry County,6849.8,0.148,3.6,3.5,0.092420213,0.169,0.304,6.6,0.244,0.37950783,0.207,0.235294118,235.7421344,41.20693538,0.117409927,0.000456892,0.000322997,0.000507567,98.68,0.823399559,0.58,0.898831776,0.557105493,0.086372361,0.217,4.716427526,0.380037054,27.41353315,146.1792038,54.988146,12.71,0,0.124769514,0.846978558,0.378,355.8,,,0.105,0.103,0.097,216.7133569,0.163,0.093658397,16.76394837,7,18.59415374,0.32,0.146286701,0.041694242,10823.21,0.000461425,42032,0.409901711,59.97553305,49.68941533,,21672,0.19435216,0.172619048,0.08605574,0.004060539,0.004614249,0.00055371,0.031053894,0.861249539,0.004908502,0.456026209,0.436420582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Piatt County,6070.9,0.108,3,3.2,0.066390042,0.138,0.304,8.7,0.247,0.536672844,0.218,0.285714286,212.0698013,21.95716997,0.092113095,0.000486825,0.000365163,0.000304303,79.73,0.88172043,0.74,0.942814961,0.72097429,0.057779366,0.099,3.559947927,0.177427962,18.2559484,215.2534504,56.54815617,13.03,1,0.078538103,0.814710905,0.373,333.7,,,0.085,0.089,0.088,57.3024855,0.106,0.00442488,,3,11.15927722,0.301,0.112989142,0.039402524,10200.31,0.000365163,65971,0.243451025,,36.6929037,,16431,0.222019354,0.181486215,0.00535573,0.001886678,0.005051427,0.000426024,0.010772321,0.966587548,0.000127657,0.503377762,0.676609481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Pike County,6452.8,0.142,3.6,3.6,0.074276779,0.164,0.322,7.2,0.295,0.406512477,0.195,0.416666667,183.9587932,41.2311266,0.147952655,0.000433437,0.000436899,0.000811384,60.98,0.90809628,0.66,0.758705357,0.574584129,0.057835342,0.226,4.341542414,0.310803324,13.62229102,35.41888035,70.9402023,11.16,0,0.102118003,0.811016949,0.317,346.6,,,0.106,0.105,0.104,,0.133,0.099925237,,5,13.89540236,0.314,0.18661032,0.051053485,9284.48,0.00074897,39005,0.454313642,,20.99411205,,16022,0.219822744,0.197852952,0.018412183,0.002059668,0.003058295,0.000374485,0.011546623,0.956122831,0.002744201,0.499001373,0.723067559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Pope County,10817.4,0.141,3.6,3.5,0.087557604,0.161,0.308,7.1,0.272,0.977404922,0.194,0.222222222,678.8389513,23.83419689,0.147804576,,,0.000233863,113.51,0.915384615,0.66,,0.63452381,0.081666667,0.308,3.806131153,0.294198895,18.5528757,290.8277405,91.51223976,13.68,0,0.08913649,0.768350168,0.54,458.8,,,0.104,0.103,0.106,,0.146,0.080603941,,11,,0.314,0.172888016,0.058214748,8822.04,0.000233863,40722,0.468641115,,,,4276,0.15575304,0.213049579,0.064780168,0.00748363,0.003274088,0.000467727,0.018942937,0.895696913,0,0.471468662,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Pulaski County,9203.2,0.194,4.3,4,0.105150215,0.187,0.321,4.6,0.282,0.335172862,0.161,0.4,416.8056019,48.31237591,0.140631579,,,,68.38,0.818181818,0.66,,0.581395349,0.103512015,0.359,5.558595497,0.415935673,22.00406229,871.2605861,75.96525415,13.18,0,0.132505176,0.853515625,0.41,499.8,,,0.128,0.122,0.143,120.1923077,0.184,0.237670705,,7,23.34594014,0.359,0.17706528,0.044280443,9255.07,,33943,0.75,34.10601501,34.33044149,,5815,0.218744626,0.201547721,0.317626827,0.004815133,0.002407567,0.000515907,0.018572657,0.6361135,0.001952432,0.519174549,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Putnam County,5716.8,0.119,3.2,3.2,0.059945504,0.142,0.314,8.2,0.253,0.128371628,0.205,0.666666667,118.9262657,15.80333626,0.126693913,0.000172384,0.000343997,,62.77,0.791304348,0.71,0.825,0.584,0.078437808,0.147,4.08977222,0.282868526,12.06688502,61.10771624,77.55074516,12.23,1,0.136456212,0.880772142,0.282,294.3,,,0.091,0.093,0.097,,0.135,9.81E-08,,7,,0.298,0.15105054,0.052325581,8137.79,0.000171999,62024,0.251670379,,,,5814,0.202442381,0.197970416,0.00877193,0.002579979,0.002923977,0.000171999,0.046611627,0.930512556,0.003060857,0.490884073,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,Randolph County,7998.1,0.141,3.5,3.5,0.074468085,0.17,0.303,7.8,0.246,0.609780141,0.209,0.326086957,257.9196504,41.53157326,0.1085836,0.000456066,0.000334662,0.000699748,92.9,0.865930599,0.6,0.871587927,0.50419882,0.067445152,0.191,3.939275306,0.346913388,19.45880207,147.5740525,102.8812774,12.25,1,0.103637902,0.829061701,0.303,401.8,46.32310365,,0.1,0.099,0.097,260.2060551,0.136,0.036394385,21.27336271,6,29.1354068,0.322,0.134935842,0.038053366,10013.17,0.000456357,47862,0.384190293,74.84529196,58.42746032,,32869,0.195047005,0.172442119,0.099455414,0.002220938,0.004411452,0.000730171,0.02823329,0.857920837,0.003085929,0.449937631,0.426424901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
