state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,diabetes_monitoring_raw_value,mammography_screening_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,motor_vehicle_crash_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,health_care_costs_raw_value,other_primary_care_providers_raw_value,disconnected_youth_raw_value,median_household_income_raw_value,children_eligible_for_free_or_reduced_price_lunch_raw_value,residential_segregation_-_black/white_raw_value,residential_segregation_-_non-white/white_raw_value,homicides_raw_value,firearm_fatalities_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_african_american_raw_value,%_american_indian_and_alaskan_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_females_raw_value,%_rural_raw_value,communicable_disease_raw_value,coronary_heart_disease_hospitalizations_raw_value,cerebrovascular_disease_hospitalizations_raw_value,self-inflicted_injury_hospitalizations_raw_value,cancer_incidence_raw_value,smoking_during_pregnancy_raw_value,drug_arrests_raw_value,alcohol-related_hospitalizations_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,no_recent_dental_visit_raw_value,did_not_get_needed_health_care_raw_value,childhood_immunizations_raw_value,local_health_department_staffing_raw_value,reading_proficiency_raw_value,w-2_enrollment_raw_value,poverty_raw_value,older_adults_living_alone_raw_value,hate_crimes_raw_value,child_abuse_raw_value,injury_hospitalizations_raw_value,fall_fatalities_65+_raw_value,year_structure_built_raw_value,male_population_0-17_raw_value,male_population_18-44_raw_value,male_population_45-64_raw_value,male_population_65+_raw_value,total_male_population_raw_value,female_population_0-17_raw_value,female_population_18-44_raw_value,female_population_45-64_raw_value,female_population_65+_raw_value,total_female_population_raw_value,population_growth_raw_value
CO,Lake County,5760.7,0.152054175,3.456233336,3.435713202,0.137048193,0.157295156,0.175,5.7,0.151,0.980164159,0.184346389,0,232.7,52.6984127,0.17163364,0.00081555,0.000534402,0.000534402,40.37,0.88,0.634615385,0.690648855,0.547630005,0.038211029,0.255,4.647079992,0.193627451,13.59249694,237.700139,97.52661664,4.3,0,0.176948052,0.643869077,0.317,325.2,,,0.107359717,0.105152404,0.054,83.8,0.117,0.265372347,,,0.272,0.197982346,0.096997691,7820.59,0.001469606,,45913,0.674290942,,19.3472258,,32.5,7485,0.221910488,0.113961256,0.004275217,0.024582498,0.006012024,0.000534402,0.376887108,0.592251169,0.037961746,0.462658651,0.310670315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,La Plata County,5742.4,0.111784295,3.152337422,3.392845485,0.073732719,0.156653099,0.163,7.8,0.116,0.786320957,0.219720338,0.307692308,347.2,21.09840554,0.137636535,0.000981682,0.000859421,0.003236542,21.9,0.743209877,0.601255887,0.754441861,0.761273582,0.034555009,0.115,4.1162678,0.258791791,10.74292912,174.893678,81.11792518,5.4,1,0.173788494,0.710168869,0.246,250.9,40.75370379,,0.094786192,0.100162411,0.048,73.2,0.128,0.0444309,12.34865184,15.18775867,0.245,0.157652777,0.074637882,7278.15,0.00098742,0.086,60732,0.295120599,79.83348767,36.56089757,3.3,11.6,54688,0.192565097,0.148643212,0.004278818,0.06886337,0.008484494,0.000877706,0.127431978,0.790100205,0.006810555,0.493106349,0.599485721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Larimer County,4738.4,0.100334813,2.890681712,3.42352559,0.078045712,0.131010664,0.187,7.5,0.123,0.921229516,0.210295078,0.305785124,288,17.17313348,0.102763718,0.000863872,0.000788424,0.002560129,30.28,0.877353935,0.664149587,0.789723656,0.8066588,0.032955088,0.107,4.525398606,0.249573779,8.916395678,207.6042032,66.11314469,7.8,1,0.181593576,0.751133448,0.256,240,34.56553778,4.316486464,0.088638676,0.098771626,0.052,75.2,0.138,0.051085742,17.04859981,7.913907664,0.227,0.119742826,0.052941856,7981.89,0.000785426,0.0754,64935,0.332559612,64.44988134,25.0619794,1.6,12.2,333577,0.203230439,0.142605755,0.009470077,0.010252505,0.022897262,0.001019255,0.111881215,0.831795957,0.010476374,0.500741958,0.116603811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Las Animas County,9057.1,0.159891696,3.674188155,3.610785157,0.091595845,0.154223331,0.21,7.1,0.219,0.779260979,0.151246613,0.05,283.8,47.34791729,0.134754547,0.000640478,0.000497937,0.00128041,78.14,0.824034335,0.570731707,,0.56675143,0.056101886,0.281,4.714080625,0.305545617,14.23284942,119.286084,139.2373652,5.3,1,0.197829716,0.757327285,0.198,426.1,,,0.111736855,0.106443904,0.077,128.9,0.109,0.149487672,51.69658803,17.33769987,0.311,0.154936975,0.0782042,8714.09,0.000355669,0.1545,38858,0.524627203,60.63282456,15.75538306,,22.1,14058,0.1885759,0.228126334,0.016289657,0.036562811,0.012092759,0.001564945,0.425593968,0.523900982,0.015516241,0.47944231,0.407944799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Lincoln County,5760.6,0.141710317,3.434432321,3.3092407,0.086075949,0.166505216,0.238,7,0.199,0.005121639,0.168465078,0.166666667,147.3,35.51401869,0.118686869,0.000362976,0.001079719,0.001799532,57.81,0.901408451,0.507692308,,0.295053004,0.033976125,0.25,4.876790994,0.265437788,14.51905626,133.6411129,91.22755802,6,0,0.127371274,0.714867617,0.182,258.6,,,0.105734068,0.104031119,0.076,172.7,0.155,0.067617444,,28.72512665,0.279,0.136019146,0.07989228,9881.55,0.001799532,0.339,43188,0.436416185,,,,,5557,0.194349469,0.171135505,0.053266151,0.011337052,0.010797193,0.000719813,0.135864675,0.779737268,0.056749952,0.409753464,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Logan County,6534,0.145385172,3.637587329,3.585394846,0.074282147,0.160123247,0.254,7.5,0.204,0.781452288,0.187503859,0.285714286,262.8,34.28343632,0.131566866,0.000665956,0.000544563,0.002768198,45.45,0.882575758,0.603960396,0.748478261,0.545899855,0.031049154,0.179,4.782971896,0.28062954,14.20706802,221.5668149,73.93550686,7,1,0.132252027,0.763909188,0.143,349.9,,,0.106887618,0.105292904,0.07,30.8,0.136,0.061451702,,12.70486596,0.279,0.150775854,0.0816609,8135.69,0.000726085,0.2659,46306,0.430114787,46.82152423,32.8041434,6.4,11.6,22036,0.190778726,0.163142131,0.035260483,0.016155382,0.009711381,0.000998366,0.157560356,0.778589581,0.035990954,0.445498276,0.291558413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Mesa County,6687.4,0.129642288,3.349835775,3.304166983,0.074819712,0.16019297,0.235,7,0.173,0.763745289,0.180813384,0.418604651,378.2,38.29242014,0.129756212,0.001065731,0.000713742,0.002619299,26.07,0.862608696,0.573584906,0.761321573,0.608371116,0.055483835,0.178,4.541631266,0.348176433,9.038480996,325.1736953,92.79637688,6,1,0.166638225,0.780672093,0.167,333.3,49.9981344,3.735716379,0.10077686,0.102517294,0.072,80.6,0.145,0.088029373,16.42952634,14.02555747,0.29,0.155917618,0.062423572,6932.92,0.000834944,0.1439,51449,0.41661242,69.6178293,25.90279618,4.3,18.4,148513,0.223024247,0.174254106,0.007514494,0.015399325,0.009601853,0.001373617,0.143502589,0.816123841,0.010794592,0.503976083,0.126762675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Mineral County,,0.108144385,3.091200706,3.234437977,,0.1355935,0.181,6,0.17,1,0.165134885,0,,,0.12038835,0.001432665,0,0,,,0.6,,0.780701754,0.036613272,0.19,4.356792453,0.084745763,57.30659026,92.54974549,,4.4,0,0.073417722,0.582191781,0.194,,,,0.091637843,0.097137027,0.068,,0.125,0.225292157,,,0.259,0.123543124,0.1,6903.48,0.001377411,,50481,0.597402597,,,,,726,0.140495868,0.274104683,0.006887052,0.009641873,0.004132231,0,0.05785124,0.906336088,0.002758621,0.466942149,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Moffat County,7392.1,0.12415584,3.287737613,3.299986089,0.087084871,0.158796481,0.258,7.6,0.217,0.614063066,0.179921189,0.2,259.5,53.34692491,0.124038634,0.000464109,0.000463786,0.001391358,56.29,0.793548387,0.52173913,0.825,0.494284832,0.045194588,0.174,4.688643958,0.227710843,13.14975248,135.910601,88.38903366,5.6,0,0.136363636,0.701425597,0.197,336.3,,,0.097077822,0.100677004,0.063,56.6,0.128,0.065593004,,16.10444268,0.287,0.142984127,0.081284351,9045.92,0.000850274,,59173,0.435862069,,28.9466786,,16.8,12937,0.256396383,0.132874701,0.005565433,0.016232511,0.008580042,0.001159465,0.145165031,0.818118575,0.025577964,0.479090979,0.273577383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Montezuma County,8943.2,0.136059584,3.780659638,3.585313484,0.077096483,0.164872777,0.217,7,0.162,0.602780497,0.169153985,0.24,479.7,50.95778315,0.174960105,0.000931243,0.000573219,0.001184653,29.1,0.770440252,0.569732938,0.70609589,0.614748328,0.056236482,0.287,4.169386577,0.359770913,10.47648611,199.5671725,118.3293761,5.2,0,0.177736202,0.758741581,0.23,370.8,77.37941708,,0.111315366,0.110953289,0.065,42,0.153,0.077187067,14.17854657,22.28449501,0.273,0.202112723,0.105639661,6488.59,0.000573219,0.2515,42975,0.573055968,,39.91304044,5.6,21,26168,0.22581015,0.197531336,0.004088964,0.133712932,0.008751146,0.000917151,0.126184653,0.724854785,0.00539643,0.50347753,0.671822988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Montrose County,7113,0.142171464,3.546096059,3.482640786,0.082486551,0.151315082,0.197,7.1,0.169,0.757074329,0.160944427,0.583333333,275.1,41.6054268,0.157838584,0.000685049,0.000781517,0.00192937,29.04,0.870775348,0.582508251,0.786914286,0.532855844,0.050681562,0.252,4.381857187,0.273863511,10.27573215,172.1099527,103.2956704,5,0,0.199879409,0.768026797,0.163,297.1,42.95878641,7.562536358,0.107754554,0.108689167,0.081,35.2,0.141,0.083263907,,15.67512775,0.265,0.183086274,0.095603702,7188.65,0.000830362,0.1723,46860,0.508096211,50.53647007,21.69233137,4.5,16.6,40946,0.222805647,0.21777463,0.004982172,0.018780833,0.008523421,0.003370293,0.205123822,0.760245201,0.032818783,0.507888438,0.449898246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Morgan County,6743.8,0.153514514,3.672858377,3.343805152,0.065387118,0.148480572,0.269,8.1,0.216,0.638445968,0.175038606,0.290322581,285.2,51.89421015,0.157995654,0.00045891,0.000669958,0.001868829,45.61,0.881987578,0.5,0.7526875,0.503606654,0.037952458,0.169,3.732114502,0.337224728,12.00225925,168.1479702,88.19026521,7.4,1,0.168501675,0.739226773,0.149,338.5,56.15936044,,0.110517414,0.104759017,0.074,96.1,0.109,0.053296638,15.27758191,20.2023263,0.276,0.188815952,0.092028516,8614.43,0.000528914,0.1679,49087,0.600505689,45.2886097,24.76246348,,12.7,28360,0.263399154,0.157334274,0.024153738,0.016607898,0.007087447,0.002997179,0.355148096,0.599858956,0.078424645,0.500775741,0.325473206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Otero County,10356.7,0.203572244,3.893339439,3.620819221,0.097906404,0.156651963,0.269,6.4,0.213,0.697520047,0.141625718,0.296296296,299.4,49.54954955,0.140177283,0.000703159,0.000381617,0.003543586,53.62,0.824074074,0.573459716,0.793865741,0.588495575,0.057836755,0.306,5.187532238,0.455024033,16.22674167,149.9765097,98.82165913,6.1,1,0.157575758,0.761520256,0.144,525.2,,,0.127448399,0.118796217,0.068,72.5,0.138,0.163440309,18.00698671,27.55010676,0.302,0.167513683,0.076737027,8100.31,0.001035818,0.1928,34970,0.687403757,,42.15638063,,16.1,18343,0.237801886,0.196478221,0.00845009,0.036035545,0.009813008,0.001744535,0.416943793,0.546039361,0.020890725,0.503243744,0.344060326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Ouray County,6647.7,0.096113241,2.803359661,3.112450502,0.109452736,0.126442388,0.186,8.1,0.139,0.863165014,0.163980544,0.4,109.7,14.68624833,0.123023857,0.001080147,0.001492219,0.001492219,22.92,0.923076923,0.608695652,,0.773386034,0.042680129,0.152,3.672043203,0.1456,19.4426442,40.79135223,114.2204455,4.4,0,0.210796915,0.532021958,0.345,281.5,,,0.084905259,0.093548132,0.067,,0.131,0.016193305,,,0.26,0.124630178,0.122399021,5663.59,0.000213174,,60402,0.334552102,,,,,4691,0.171605201,0.252611384,0.002131742,0.005968877,0.006182051,0.001065871,0.059475592,0.912385419,0.00584401,0.508633554,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Park County,5246.7,0.097289447,2.854412814,2.987583563,0.110701107,0.138387349,0.205,7.4,0.156,0.767863754,0.189378247,0.227272727,111.7,8.999280058,0.117647059,0.000183542,0.000121139,0.000666263,30.94,0.831932773,0.62745098,0.767929293,0.730235365,0.034318902,0.147,3.85175927,0.213921283,7.9535026,115.3616381,81.38703233,4.8,1,0.157670455,0.725068619,0.677,239.8,,,0.084310956,0.091467656,0.067,134.2,0.112,0.117028249,,14.10959629,0.256,0.124289643,0.094059406,6737.33,0.000181708,,63319,0.370503597,,59.00406241,,24.7,16510,0.166202302,0.172259237,0.005693519,0.012780133,0.010175651,0.000181708,0.062386433,0.896668686,0.001606477,0.473410055,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Phillips County,7341.8,0.135368625,3.426325307,3.474636661,0.054123711,0.143862662,0.228,7.5,0.186,0.747411076,0.161647021,0.285714286,229.6,35.37284895,0.161140198,0.0009168,0.000229938,0.000919752,55.21,0.819444444,0.659574468,,0.547461369,0.023829431,0.167,4.514417904,0.181208054,29.79601192,128.9930951,100.7602821,7.1,0,0.185628743,0.748606184,0.17,351.8,,,0.105037598,0.106638335,0.078,,0.12,0.091877067,,,0.268,0.182987552,0.111520737,12313.34,0.000689814,,48562,0.414951246,,22.81814854,,,4349,0.237525868,0.218441021,0.007128075,0.010347206,0.0066682,0.000689814,0.215681766,0.754196367,0.039843559,0.507932858,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Pitkin County,3958.4,0.095851431,2.793563691,3.002318064,0.09832636,0.132594183,0.149,8.1,0.089,0.948332167,0.196319689,0.125,207.1,5.793742758,0.137434379,0.000851016,0.000562208,0.002867263,12.24,0.897727273,0.661764706,0.975,0.786279162,0.038429484,0.076,4.404381291,0.279732583,19.85702939,99.46061742,55.07302913,4.6,0,0.208527648,0.523355098,0.226,160.2,,,0.08408338,0.091379231,0.051,194.1,0.129,0.015717912,,,0.26,0.144168196,0.113245033,8901.66,0.000393546,,76663,0.175057208,15.55745375,25.37393242,,11.5,17787,0.155844156,0.16349019,0.007252488,0.005172317,0.014898521,0.001574183,0.097824254,0.864845112,0.00899065,0.47849553,0.442034056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Prowers County,7801.1,0.179693351,3.797518413,3.547242799,0.078202995,0.160026838,0.261,6.9,0.221,0.447693411,0.164255718,0.3125,423.1,55.3165335,0.173930837,0.000332392,0.000669232,0.002007696,66.97,0.755364807,0.49659864,0.772058824,0.569780022,0.040826785,0.279,4.659849843,0.359093731,19.94349344,109.5407305,83.31019161,6.6,1,0.161094225,0.737636364,0.1,344,93.3198538,,0.116698662,0.112311464,0.084,80.3,0.121,0.150062163,,15.05309109,0.291,0.204026846,0.10980876,9454.36,0.001171156,,41348,0.621186441,,11.70228919,,,11954,0.25949473,0.166053204,0.007194245,0.018738498,0.004099046,0.000334616,0.36138531,0.610757905,0.04501013,0.5,0.378854275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Pueblo County,8658.1,0.190095854,4.323973931,3.669502849,0.088911599,0.159241064,0.259,6.7,0.209,0.74590571,0.156575844,0.484210526,483.1,48.98828541,0.115206984,0.000691892,0.000684634,0.004413446,39.14,0.837072019,0.622412563,0.749191804,0.627326804,0.056517029,0.271,4.741848912,0.397247877,8.833976834,575.2992294,96.99201053,6.5,1,0.176169122,0.799263724,0.21,406.6,50.1776023,5.673656995,0.127432042,0.114064224,0.091,114.9,0.123,0.160012569,28.13621213,13.06407708,0.332,0.142974484,0.046347516,8693.26,0.000843567,0.167,40540,0.62264762,50.76854844,27.52309165,6.3,17.6,163591,0.231284117,0.174196625,0.018014438,0.030539577,0.010403995,0.00185218,0.427279007,0.525799097,0.015296834,0.50641539,0.141535115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Rio Blanco County,6625.5,0.119025366,3.148216835,3.237608071,0.078525641,0.160076943,0.226,7.7,0.163,0.668316832,0.182335307,0.714285714,102.8,28.33530106,0.123096447,0.001341882,0.000608735,0.00197839,55.91,0.75,0.535714286,,0.60126183,0.052835506,0.112,3.954153846,0.222090261,11.92783659,101.2584985,115.6446448,5.3,0,0.104166667,0.658980583,0.208,275.5,,,0.096146106,0.100410396,0.06,,0.146,0.023286923,,,0.265,0.137487127,0.091068301,9332.07,0.000456552,,61426,0.347861178,,22.97234488,,,6571,0.237558971,0.139400396,0.010805053,0.015979303,0.007457008,0.001369655,0.110028915,0.837011109,0.014600909,0.482118399,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Rio Grande County,8152.9,0.174378615,3.639159411,3.615734483,0.103479854,0.16545383,0.232,8,0.171,0.739692873,0.146767281,0.133333333,440.6,59.88909427,0.153994845,0.001033859,0.000519796,0.000259898,55.33,0.829931973,0.437086093,0.784677419,0.602251407,0.062779358,0.287,4.35087341,0.257383966,16.36943224,153.0626444,105.3490111,4.8,1,0.194915254,0.791438426,0.198,385.7,,,0.117883725,0.113226297,0.069,61.8,0.128,0.023242949,,14.50922545,0.265,0.179878971,0.091549296,8661.79,0.001039591,,40259,0.613394216,38.03516448,23.9828769,,17,11543,0.235467383,0.193363944,0.004504895,0.034999567,0.005891016,0.000433163,0.447110803,0.522307892,0.026889535,0.501429438,0.625354699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Routt County,4435.5,0.088647713,2.716893596,2.988780967,0.086466165,0.140326248,0.143,7.7,0.122,0.76502616,0.224099927,0.538461539,161.6,13.0454341,0.115780859,0.001173266,0.00095317,0.002900953,19.62,0.831858407,0.682835821,0.92542735,0.767867435,0.032320981,0.109,4.264473245,0.22639485,15.08485229,171.2552429,66.05635115,5.3,1,0.209953344,0.698930246,0.2,200.2,54.3596434,,0.082631684,0.091893673,0.041,73.5,0.129,0.050587607,,9.07561805,0.23,0.129649047,0.069820759,7127.13,0.000787402,,70989,0.219676138,,30.04050952,,15.2,24130,0.189432242,0.129092416,0.006174886,0.006755077,0.007418152,0.001036055,0.07045172,0.900704517,0.020078181,0.476170742,0.451784423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Saguache County,8009.8,0.211997573,4.355850876,3.996782448,0.118993135,0.179450205,0.197,2.7,0.17,0.163883432,0.129300505,0.363636364,128.9,49.85337243,0.224016145,0.000484183,0.000159974,0.000639898,30.78,0.925925926,0.329113924,,0.488315874,0.061093248,0.493,4.135397123,0.291814947,11.29761136,210.7259509,115.4327124,4.5,1,0.178438662,0.700369914,0.264,354.3,,,0.13836444,0.127668013,0.07,153.2,0.14,0.514554726,,29.93391513,0.308,0.252075263,0.150322119,5960.26,0.000159974,,34209,0.858596134,,21.51300308,,,6251,0.225883859,0.199328108,0.006558951,0.031674932,0.009118541,0.000479923,0.37849944,0.574308111,0.059035524,0.497360422,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,San Juan County,,0.152010848,3.715772983,3.631029294,,0.178875272,0.193,6,0.159,0.165951359,0.158661862,0.166666667,,,0.131487889,0.001388889,0,0,,,,,0.61875,0.041493776,0.337,4.39390331,0.169230769,13.88888889,240.1536984,,4.2,0,0.265625,0.3115727,0.105,,,,0.115038939,0.112980375,0.067,,0.141,0.193998577,,,0.281,0.135699374,0.112149533,4744.21,0,,43489,0.596774194,,,,,701,0.136947218,0.221112696,0.005706134,0.005706134,0.012838802,0,0.142653352,0.817403709,0.014084507,0.427960057,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,San Miguel County,4527.8,0.108314589,3.12893536,3.218225001,0.070610687,0.157306763,0.167,7.9,0.124,0.79739095,0.204548162,0.454545455,169.3,14.74654378,0.133809864,0.000637755,0.000634598,0.002665313,,0.888888889,0.594594595,,0.714683645,0.037288794,0.133,4.052991651,0.198216735,10.20408163,90.8933518,72.78966387,4.7,1,0.234930448,0.436642269,0.252,184.5,,,0.091356689,0.09748659,0.05,122,0.139,0.013377017,,,0.26,0.140300127,0.114285714,7011.88,0.000888438,,62793,0.298734177,,20.40321967,,,7879,0.183271989,0.117908364,0.004696027,0.012945805,0.009011296,0.000634598,0.101535728,0.865338241,0.003430296,0.468079706,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Sedgwick County,10130.5,0.13427312,3.494394911,3.392684654,0.072289157,0.147933061,0.221,7.7,0.197,,0.155875866,0.333333333,211.9,34.88372093,0.144400227,0.000851789,0.00041684,,37.88,0.893617021,0.441176471,0.4,0.647368421,0.033737024,0.238,4.700440791,0.506382979,17.03577513,195.285256,143.4115067,6.9,0,0.105820106,0.706175299,0.298,439.1,,,0.102189996,0.103548538,0.08,,0.134,0.045389729,,,0.257,0.157120743,0.106557377,7883.92,0.000833681,,40325,0.432222222,,,,,2399,0.204251772,0.244685286,0.003751563,0.010004168,0.014172572,0,0.156315131,0.812421842,0.003147482,0.501042101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Summit County,3644,0.104531093,2.859676655,3.041842987,0.112158341,0.146121534,0.131,7.8,0.081,0.999857112,0.2422329,0.333333333,237.4,24.18054809,0.13006886,0.000816216,0.000727105,0.002247414,16.08,0.825581395,0.66064982,0.94,0.760107548,0.02503383,0.103,3.953254327,0.262898253,6.801795674,161.3129471,54.73719219,4.7,1,0.249551167,0.6663461,0.141,151.4,,,0.086766567,0.093078693,0.041,162.5,0.123,0.06128222,13.58849507,6.000060001,0.25,0.139790478,0.089407974,6953.51,0.000363552,,69633,0.348489381,62.20569916,27.89221113,,12.5,30257,0.160029084,0.111974089,0.008460852,0.012592127,0.011237069,0.001222858,0.151733483,0.81627392,0.036948229,0.459959679,0.195184682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Teller County,7901.4,0.094390965,3.148422827,2.972331655,0.13639789,0.141485951,0.203,7.9,0.172,0.803083512,0.168076298,0.285714286,111.7,20.56663169,0.101791061,0.000726837,0.000555912,0.001240111,35.04,0.871681416,0.539285714,0.779411765,0.657840676,0.044227951,0.153,4.266121077,0.32952468,14.53674804,205.5833605,84.76462832,5.5,1,0.169051404,0.751975417,0.53,342.2,79.6178344,,0.088923282,0.091137289,0.069,33.9,0.123,0.046516849,17.13086554,12.26384435,0.261,0.112090595,0.069207184,8394.97,0.000427625,,66191,0.358805141,68.03912792,52.18138689,,22.3,23385,0.183151593,0.189523199,0.007269617,0.0121873,0.00923669,0.001154586,0.064485782,0.89163994,0.004116515,0.491896515,0.626038544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Washington County,6935.4,0.109026312,3.093058354,3.2096006,0.06514658,0.140506035,0.232,6.3,0.181,0.390527628,0.173152554,0.0625,83.3,29.85074627,0.133592018,0.000209205,0.000411184,0.000411184,43.71,0.914285714,0.547619048,,0.680790961,0.02538434,0.156,4.201217175,0.205202312,18.82845188,186.8512111,79.2227828,6.7,0,0.101485149,0.737411765,0.342,289.6,,,0.092320555,0.097872521,0.065,,0.128,0.19100147,,38.69393101,0.254,0.150679612,0.093259465,9012.1,0.000411184,,47592,0.488864143,,,,,4864,0.22162829,0.212376645,0.009662829,0.003083882,0.003495066,0.001233553,0.093544408,0.879728618,0.008777705,0.481085526,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Weld County,5859.5,0.140134053,3.26297504,3.276396963,0.076308489,0.15822091,0.26,8.2,0.182,0.796080293,0.17522304,0.372727273,369.2,34.88354898,0.121460566,0.000482587,0.000396249,0.00197774,39.4,0.881348315,0.627740705,0.795009074,0.619036174,0.038314953,0.135,4.109528083,0.254458275,6.986710844,295.4880078,64.28243532,9.2,1,0.188083789,0.792203504,0.367,290,50.34906432,6.145580334,0.098477167,0.100709766,0.064,72.3,0.106,0.047794702,12.85086155,14.4937219,0.302,0.14762602,0.064200005,8815.25,0.000606647,0.1356,69434,0.44574114,73.51474284,33.3212612,1.8,10.8,285174,0.268436113,0.114063694,0.010607559,0.016183102,0.015359044,0.001584997,0.290296451,0.664625807,0.036746338,0.495771003,0.20460002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,Yuma County,7100.6,0.1345981,3.220849507,3.379497129,0.061507937,0.16039289,0.248,7.8,0.225,0.661356169,0.172983002,0.142857143,177.3,38.01794105,0.16652568,0.0009802,0.000492805,0.000887049,64.3,0.824427481,0.5703125,,0.685251087,0.026528258,0.186,4.02156256,0.234734918,15.68319937,35.83295329,63.09397058,6.9,0,0.080052493,0.677930747,0.152,301.7,93.29228473,,0.100298578,0.103969651,0.061,108.3,0.115,0.068174744,,22.60429764,0.25,0.193284775,0.111031002,10259.54,0.000394244,,48934,0.540600667,,34.91406689,,,10146,0.262270846,0.183027794,0.002365464,0.008673369,0.005223734,0.00197122,0.221269466,0.762862212,0.065661427,0.502069781,0.649108832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
