state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,mammography_screening_raw_value,flu_vaccinations_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value
CA,Merced County,6775.743705,0.227094749,4.336099493,4.201624551,0.0627657,0.141296065,0.284,7.6,0.218,0.695507696,0.186116818,0.322916667,384.3,30.96358051,0.087471238,0.000443755,0.000422179,0.00172875,5413,0.37,0.41,0.88482024,0.476378999,0.082957854,0.285,4.570727643,0.374878508,4.36420181,555.3386669,67.50964899,12,1,0.248945956
CA,Modoc County,10076.65162,0.164462339,3.980419366,4.318104252,0.069692058,0.138244584,0.283,6.8,0.253,0.462936197,0.176777706,0.666666667,158,21.88054406,0.105304705,0.000677277,0.000797539,0.003645893,3131,0.35,0.17,0.858490566,0.485412475,0.075495439,0.272,4.138161424,0.225343694,0,504.7955578,121.5695986,6.6,0,0.164850136
CA,Mono County,3369.601629,0.138119425,3.486853999,3.767637613,0.081735621,0.119367182,0.254,7.4,0.175,0.924869737,0.225441579,0.62962963,183.5,20.04811548,0.09979018,0.000635234,0.000491228,0.001964912,2685,0.4,0.42,0.363013699,0.616671022,0.038479587,0.116,3.029475198,0.221143071,2.823263693,262.0620333,51.20546192,6.1,1,0.136363636
CA,Monterey County,5175.919287,0.216817736,4.077667394,4.051601174,0.061062108,0.122499909,0.277,8.6,0.198,0.902854307,0.191648714,0.364016736,488.7,30.75438529,0.114694132,0.000602868,0.000686419,0.003601978,3224,0.35,0.43,0.847060991,0.468974828,0.062693868,0.192,4.230865666,0.331227946,5.092405465,420.6361446,54.92243471,6.7,1,0.297502283
CA,Napa County,4646.085746,0.14121672,3.29337288,3.781030189,0.06085882,0.09932848,0.238,9,0.185,0.897848832,0.201762233,0.419354839,389.4,14.14535795,0.08537529,0.000964724,0.000896591,0.005487136,2743,0.39,0.41,0.869513642,0.640276272,0.029256711,0.089,4.476029654,0.276520797,7.448234768,397.6813631,53.34812553,10.6,1,0.220556962
CA,Nevada County,5835.239911,0.119435514,3.459817332,3.894552834,0.057529909,0.115082966,0.22,7.8,0.144,0.810791382,0.20822975,0.34375,220.4,11.57300783,0.070499405,0.000701304,0.000852592,0.007994303,2300,0.4,0.46,0.499699339,0.73289588,0.034663393,0.137,4.675777604,0.29439528,9.918448314,264.1900543,81.99247764,8.1,1,0.205248244
CA,Orange County,4199.136631,0.139023778,3.133739821,3.274955863,0.062071432,0.093111974,0.194,8.9,0.152,0.997047072,0.199251247,0.286469345,439.1,13.80500908,0.083365759,0.000974173,0.001121794,0.002667635,3107,0.39,0.46,0.891832388,0.699283117,0.029248332,0.133,4.725705285,0.253233131,6.212387162,213.5828058,41.11776012,10.6,0,0.270326742
CA,Placer County,4522.694967,0.106404016,3.113200912,3.503845788,0.056916873,0.097846207,0.208,8.5,0.152,0.93943725,0.196183274,0.28030303,266.7,7.997867235,0.042716778,0.00123522,0.001050492,0.002991232,2264,0.47,0.48,0.904753762,0.78280903,0.031515066,0.072,4.657058583,0.203645166,7.4061414,161.9986753,53.90861022,10.5,1,0.181269656
CA,Plumas County,8700.676022,0.137610888,3.676054051,4.07423199,0.093357271,0.114895556,0.269,7.6,0.235,0.979507173,0.193485666,0.484848485,368.2,16.63005962,0.069043152,0.000853698,0.000904063,0.002818549,3349,0.36,0.23,0.807228916,0.707419899,0.074923547,0.196,4.493933991,0.350032744,11.73834169,574.822241,127.6988453,9.9,0,0.182686567
CA,Riverside County,5796.962999,0.170594757,3.833661194,4.135970384,0.067514905,0.124999443,0.271,8.3,0.207,0.889204669,0.204394412,0.318379161,460.1,20.66483457,0.08932024,0.000425046,0.000507598,0.002055283,3750,0.35,0.36,0.888753565,0.549942771,0.043765351,0.171,4.728927567,0.29909964,4.002862253,291.24456,54.78552571,14.8,1,0.258057431
CA,Sacramento County,6339.749651,0.15800891,3.79223684,3.960770123,0.06888902,0.115500286,0.289,7.6,0.187,0.973658503,0.199532985,0.300824176,643.7,19.62833345,0.064159372,0.000853252,0.000765749,0.003736595,3917,0.38,0.44,0.810338494,0.665957718,0.037931316,0.205,4.850011511,0.333937829,7.232386982,508.2410962,61.77495184,9.1,0,0.225331146
CA,San Benito County,5148.181035,0.174599729,3.633376157,3.766010058,0.063615206,0.107831853,0.323,9.4,0.282,0.663988855,0.207326958,0.36,368.1,19.23710389,0.08105177,0.000315039,0.000520012,0.001088776,3669,0.38,0.47,0.902467685,0.577792082,0.050568532,0.119,3.720330813,0.30539699,4.145249544,298.703067,57.99141861,6.2,1,0.239792985
CA,San Bernardino County,6762.551474,0.198375606,3.914325004,3.870223447,0.073486326,0.126282766,0.288,8.1,0.229,0.843479051,0.187632799,0.299794661,609.3,26.29505649,0.083338413,0.000584962,0.000709614,0.00226791,4585,0.3,0.3,0.833767442,0.551485427,0.040351498,0.214,4.618761203,0.358951406,4.472968438,441.8844214,48.16124962,14.9,1,0.270333807
CA,San Diego County,4641.05997,0.144588952,3.547608007,3.455539305,0.065536896,0.107531753,0.203,8.4,0.144,0.969702579,0.216006126,0.286770748,624.1,17.52656432,0.084051289,0.000798158,0.000880251,0.003710634,3121,0.35,0.41,0.810710111,0.717957761,0.033075764,0.149,4.70828807,0.287734152,5.776458833,327.7188311,51.24458466,10.4,1,0.251579596
CA,San Francisco County,4269.700418,0.114775591,3.011621341,3.366237597,0.069829416,0.103260624,0.184,8.2,0.138,1,0.231165488,0.08974359,1033.2,8.41509672,0.050078621,0.001544615,0.001530615,0.008996892,3213,0.35,0.41,0.713946696,0.871972583,0.023533316,0.109,7.068538109,0.24979706,8.910368254,760.4640045,55.94787687,9.8,0,0.248546084
CA,San Joaquin County,7155.224294,0.173421127,3.537856012,3.700482595,0.072566599,0.117061662,0.327,7.9,0.249,0.856585234,0.196944012,0.291666667,535.9,23.67221604,0.075756058,0.000580878,0.000571307,0.002375575,3961,0.36,0.43,0.817271274,0.507380876,0.05996256,0.205,4.841710846,0.328631466,4.775805448,787.3218364,64.29842308,11.9,1,0.250580727
CA,San Luis Obispo County,5271.225958,0.131553286,3.418460936,3.950980162,0.058966835,0.107832969,0.255,8.1,0.15,0.875755182,0.202649984,0.401162791,445.7,11.19392835,0.072576262,0.000829202,0.000827436,0.006006831,2270,0.46,0.48,0.915139172,0.698860018,0.029456429,0.108,4.684237549,0.262881136,9.138864875,408.2250581,61.45510375,10.5,1,0.223696183
CA,San Mateo County,3367.811038,0.12261846,2.840498279,3.078771352,0.067309709,0.086133573,0.212,9.1,0.156,0.9974278,0.188335917,0.210526316,374.2,10.43619413,0.054100817,0.0010591,0.001017484,0.003756765,2135,0.41,0.48,0.877432432,0.779619423,0.02199945,0.07,4.89176641,0.207188306,5.794583944,209.11246,35.51407141,9.2,1,0.237998544
CA,Santa Barbara County,5042.445098,0.17130036,3.685936495,3.71438044,0.064721363,0.113773106,0.246,8.6,0.164,0.921898112,0.208584052,0.353293413,548.5,20.7359859,0.105085528,0.000763137,0.000830857,0.005251642,2161,0.42,0.45,0.874328082,0.594768007,0.03893437,0.147,4.734770907,0.323922401,7.742943211,318.0505228,55.02442635,10.2,0,0.293254107
CA,Santa Clara County,3579.080706,0.121663266,2.965050893,2.879073135,0.069365345,0.08269014,0.194,8.9,0.159,0.9908792,0.167341142,0.282271945,395,11.21261174,0.051015067,0.001037586,0.001152991,0.003479616,2977,0.37,0.47,0.852392389,0.780986989,0.026012487,0.071,4.989313686,0.215858078,5.72710204,264.0883513,38.2919082,8.9,1,0.230984072
CA,Santa Cruz County,4622.391741,0.152485197,3.652723533,3.912040963,0.057823646,0.114408343,0.19,8.3,0.114,0.940361763,0.231749292,0.346938776,403.8,12.79925641,0.073566809,0.001000373,0.000794881,0.007613353,2792,0.43,0.48,0.816817756,0.672734498,0.048969976,0.145,5.551273853,0.291187162,6.81413716,409.5258641,65.29153216,7.5,1,0.268304229
CA,Shasta County,9014.313904,0.143850746,3.921428419,4.299638526,0.063136739,0.13963535,0.238,6.9,0.195,0.779447363,0.192637391,0.425675676,317.9,23.8148107,0.070985888,0.000722539,0.000744279,0.003399245,3393,0.38,0.4,0.86939759,0.679380015,0.049437445,0.182,4.812729671,0.328311907,8.003512653,726.1367465,96.67059356,8.4,1,0.218819479
CA,Sierra County,5228.038546,0.137722638,3.612379289,3.995418738,0.081395349,0.118083072,0.247,5.8,0.285,0.701851852,0.180461215,0,300.1,23.80952381,0.078440809,0.000333445,0.000669568,0.00167392,3101,0.36,0.18,1,0.537918871,0.060250391,0.18,5.766402859,0.387755102,0,422.2259753,167.7514594,6.7,0,0.109803922
CA,Siskiyou County,9455.153334,0.158798662,4.053634733,4.420536871,0.08100471,0.14066326,0.318,6.6,0.233,0.724855234,0.184866694,0.375,216.6,26.06376531,0.086399951,0.000752514,0.000708993,0.004391181,3256,0.37,0.31,0.796766744,0.619598854,0.066973004,0.242,4.51246392,0.352954782,10.71762479,343.5554531,119.0683361,9.6,0,0.21134156
CA,Solano County,6149.03834,0.150213361,3.489458976,3.70098803,0.068052825,0.117050743,0.303,8,0.233,0.966853275,0.197869784,0.340909091,587.9,17.85310491,0.056540731,0.000810402,0.000904592,0.003757193,3456,0.33,0.38,0.813748531,0.645672828,0.038946982,0.102,4.242585188,0.353790945,5.477508542,476.3002582,60.51380815,11,0,0.213260847
CA,Sonoma County,4779.258237,0.141398926,3.443692396,3.956746192,0.057694548,0.100756765,0.224,8.5,0.155,0.937246579,0.216104689,0.355450237,402.4,11.72235729,0.075824443,0.001021386,0.000914106,0.004602534,2710,0.38,0.43,0.809056873,0.660111807,0.027394911,0.117,4.523296277,0.295464158,6.981121224,367.9194946,57.45782209,10.1,1,0.234229945
CA,Stanislaus County,7163.550585,0.184161612,3.930942581,4.42379587,0.064151655,0.127897511,0.305,8,0.243,0.909540813,0.205471365,0.340974212,463.8,26.82984756,0.069565051,0.000658881,0.000638397,0.002111619,4613,0.38,0.43,0.838698225,0.532354439,0.0640475,0.214,4.418039654,0.32379213,5.803989421,578.4520988,58.75278033,12.3,1,0.241824693
CA,Sutter County,7136.038191,0.1661673,3.719471989,3.89307734,0.066026278,0.119521525,0.318,7,0.245,0.671479992,0.188708908,0.277108434,372.5,21.31140293,0.085915684,0.000755318,0.000712758,0.003336536,4285,0.37,0.49,0.83189407,0.567943832,0.074587154,0.18,4.466966847,0.306967607,5.794222333,351.7974979,64.67447183,9.4,0,0.21323759
CA,Tehama County,8847.470624,0.180451394,4.207871244,4.513748416,0.060774504,0.142589738,0.279,7.1,0.28,0.589997321,0.1883096,0.313953488,358.2,31.47976301,0.078176409,0.000469293,0.000563239,0.001814882,3433,0.38,0.39,0.877631579,0.533663434,0.056583158,0.242,4.636684303,0.345191478,5.162218816,540.1375328,89.76575862,8.7,1,0.202757158
CA,Trinity County,11187.23783,0.163846058,4.208909131,4.462222079,0.060913706,0.14700217,0.335,7,0.242,0.87704918,0.183899447,0.441176471,110.2,27.70330652,0.087089381,0.000236053,0.00047866,0.004148385,2912,0.38,0.36,0.743589744,0.595555556,0.056936478,0.313,5.141476111,0.394554684,5.507907782,380.3293652,141.6011826,7.8,0,0.236745887
CA,Tulare County,7209.018782,0.257429459,4.850103605,4.712824332,0.067067646,0.137997122,0.371,7.5,0.269,0.603217249,0.180214223,0.296495957,554.2,37.73807836,0.08760705,0.00041766,0.000513029,0.002668178,4469,0.37,0.41,0.861465597,0.456377981,0.096041332,0.286,4.84744829,0.36444379,4.90857774,381.8076433,58.25405873,17.8,1,0.269166263
CA,Tuolumne County,7518.902683,0.132099948,3.624853077,3.873799384,0.061938681,0.113430194,0.332,7.2,0.209,0.861230019,0.211012939,0.370967742,267.3,16.50572648,0.063608399,0.000847958,0.001210143,0.001925228,2464,0.44,0.45,0.856893543,0.578646174,0.046019026,0.165,4.804277299,0.307441547,9.032591063,316.1567314,101.0620773,8.9,1,0.210097351
CA,Ventura County,4694.647968,0.151546722,3.441338008,3.746985548,0.060593866,0.105610218,0.207,9,0.172,0.976993094,0.185654309,0.365758755,333.3,17.91917901,0.092582189,0.000764437,0.000901328,0.003729874,3359,0.38,0.45,0.860893805,0.639468246,0.037737711,0.124,4.342842352,0.265893063,6.110816496,240.489673,50.28645403,11.2,1,0.237432242
CA,Yolo County,4795.463978,0.159009061,3.799928651,4.017172967,0.056984185,0.109065776,0.239,8,0.138,0.960373216,0.212077408,0.292307692,491.1,9.352084239,0.059785183,0.001232224,0.000603426,0.003534355,2878,0.34,0.5,0.868616145,0.697093835,0.042039109,0.152,6.09065946,0.259321287,6.343671845,331.8894399,48.42313455,9.8,0,0.234475153
CA,Yuba County,9637.655382,0.163925372,3.899823428,4.079266952,0.066537858,0.141791401,0.344,6.8,0.338,0.878788719,0.207363706,0.290322581,398.5,30.80498123,0.074102194,0.000246654,0.000333158,0.00210146,4921,0.33,0.4,0.750252781,0.601808455,0.064069056,0.218,4.603197478,0.330695665,4.413807428,413.7271153,87.38005042,9.6,0,0.230949133
CO,Colorado,5944.206219,0.14474017,3.448572895,3.847680429,0.089754661,0.146295048,0.218,8.4,0.155,0.904611393,0.204685203,0.340745809,481.4,19.44366533,0.086675306,0.000820024,0.000796234,0.003556276,2833,0.41,0.48,0.807486388,0.717330212,0.032815263,0.121,4.383049274,0.270408409,8.751320189,326.1349081,78.01645831,5.05,0.515625,0.165296608
CO,Adams County,6436.697907,0.166435787,3.478168152,3.782973632,0.087597684,0.163246054,0.278,8.7,0.199,0.930519041,0.189154574,0.330677291,562.6,27.07895144,0.110265512,0.000435243,0.000613439,0.00334852,3120,0.35,0.46,0.772590864,0.570445571,0.034711442,0.126,3.72593558,0.310227957,4.948655218,372.4275047,76.73188944,9.2,1,0.181291339
CO,Alamosa County,9380.536672,0.228404362,4.53280083,4.445577747,0.102960969,0.172846426,0.24,8.2,0.239,0.831272256,0.165393772,0.388888889,586.1,19.67864235,0.131910616,0.000785451,0.001138884,0.014146137,2265,0.32,0.41,0.8,0.603332504,0.041671599,0.243,5.203702457,0.21285347,10.2712827,,89.6306973,4.6,1,0.195121951
CO,Arapahoe County,5338.043293,0.116840581,3.068248904,3.4977306,0.095992249,0.132635525,0.221,8.4,0.166,0.981426671,0.178818411,0.365853659,578.2,17.84865248,0.085250561,0.000836635,0.001054951,0.003587141,3069,0.47,0.53,0.83483871,0.714969958,0.032228447,0.103,3.980582245,0.281051558,7.962031064,329.9652518,66.70329795,8.1,0,0.165455369
CO,Archuleta County,6069.408166,0.138312441,3.442881141,3.75031838,0.074534162,0.134760711,0.239,7.8,0.125,0.89407481,0.159322794,0.266666667,150.2,18.89466226,0.129153925,0.000901239,0.000435888,0.001525608,2929,0.43,0.32,0.843373494,0.674872997,0.034064665,0.207,3.922142233,0.210955183,12.01652272,190.2602923,92.9800093,4.4,1,0.186802974
CO,Baca County,4915.96741,0.156136598,3.822121407,4.148930842,0.04964539,0.151714256,0.308,7.5,0.285,0.813093981,0.158842364,0.090909091,112.3,37.90087464,0.157955865,0.000842224,0.00055788,0.00027894,8662,0.35,0.22,0.906976744,0.656875834,0.018393899,0.293,4.554336764,0.220527046,16.8444694,96.47188534,161.3351878,5.6,1,0.113268608
CO,Bent County,10020.16681,0.199994301,4.111640001,3.98640731,0.108,0.182172674,0.3,7.2,0.241,0.815510079,0.178022701,0.2,421,23.5426009,0.103711067,,0.00017001,0.000850051,5023,0.35,0.35,0.824712644,0.279980421,0.031730293,0.304,4.184767278,0.322147651,0,133.4875857,109.8109193,5.4,0,0.191860465
CO,Boulder County,4233.048823,0.116126994,3.198505348,3.268315131,0.080917198,0.113184418,0.152,8.3,0.095,0.962147831,0.202267177,0.261261261,397.2,7.907521817,0.067729895,0.001237156,0.001027362,0.006986059,2572,0.47,0.53,0.892593374,0.830093134,0.02847458,0.067,5.18718751,0.256715266,9.270915371,242.3764358,66.85279849,7.7,1,0.19624808
CO,Broomfield County,4551.434897,0.097237925,3.025130978,3.383938081,0.083143272,0.11625378,0.196,8.6,0.13,0.994524862,0.201231949,0.636363636,307.3,9.20267982,0.047788025,0.00105354,0.000909524,0.001443689,1582,0.49,0.58,,0.86824187,0.029259594,0.051,3.805864534,0.150111643,6.291976998,50.92208138,61.26637291,8.5,0,0.1226607
CO,Chaffee County,5979.038549,0.128043922,3.22982995,3.747920009,0.092190889,0.134888729,0.156,8.6,0.171,0.971250491,0.185582862,0.210526316,203.7,15.129683,0.10173031,0.00091659,0.000599191,0.001797573,2715,0.37,0.47,0.87037037,0.626855895,0.026885043,0.137,4.395617021,0.228696531,15.78572156,61.13444261,89.82286096,4.2,0,0.139625081
CO,Cheyenne County,7455.514368,0.129891375,3.376542651,3.666180682,,0.140000255,0.238,8,0.309,0.484749455,0.180756615,0.25,,,0.148981026,0.000542005,0,,2371,0.25,0.38,0.833333333,0.592677346,0.018010292,0.204,4.102732335,0.153846154,0,80.14961261,118.6751537,5.8,0,0.077419355
CO,Clear Creek County,5065.239726,0.104724795,2.933553636,3.305896862,0.103864734,0.124832167,0.222,8.7,0.167,0.818111796,0.203258783,0.454545455,83.6,11.72161172,0.055105772,0.00010445,0.00041645,0.00041645,942,0.36,0.47,0.862068966,0.728993537,0.030288066,0.102,3.610583283,0.228201635,4.177982035,562.5413633,63.68750663,4.6,1,0.103174603
CO,Conejos County,11527.32674,0.226935906,4.334261526,4.144611596,0.110958904,0.15554175,0.261,9,0.255,0.221172481,0.14582968,0.2,244.4,26.90378477,0.107397091,0.000610948,0.000121951,0.000243902,2416,0.24,0.32,0.879432624,0.596399535,0.043872549,0.275,4.966294389,0.268778281,4.887585533,44.95247881,122.2254816,4.4,1,0.151724138
CO,Costilla County,11587.66739,0.279707078,4.794076646,4.484792415,0.206896552,0.171044968,0.279,4.7,0.251,0.414869467,0.122998564,0.25,397.2,27.77777778,0.148562897,,0,0.000261233,3019,0.26,0.34,0.862068966,0.550675676,0.042931937,0.369,4.844420057,0.426229508,0,226.2443439,119.0669481,4.2,0,0.199335548
CO,Crowley County,7302.571661,0.18807643,3.943143753,3.78504669,0.102459016,0.186290929,0.309,8,0.205,0.33127254,0.196019964,0.5,223.8,39.80099503,0.110609481,0.000172117,,,3988,0.36,0.39,0.911764706,0.34386174,0.043705153,0.297,4.508517536,0.347765363,6.884681584,65.18904824,98.99589874,5.4,0,0.182978723
CO,Custer County,13054.69181,0.134434319,3.519888716,3.818744369,0.122994652,0.136581914,0.279,7.7,0.212,0.949941246,0.15231964,0.375,184.7,19.35483871,0.126100629,0.000615511,,0.000605571,886,0.33,0.43,0.933333333,0.548094374,0.036562203,0.249,3.917417772,0.185863874,32.82724662,125.1564456,142.0210019,4.2,0,0.246153846
CO,Delta County,7444.776816,0.156587437,3.771281457,4.009770308,0.08434319,0.145992824,0.267,8,0.204,0.732521323,0.153878166,0.647058824,274.8,30.36912752,0.107230337,0.000785135,0.000387685,0.001583045,2375,0.37,0.4,0.841225627,0.426623377,0.039391287,0.231,4.582389805,0.240448708,13.41271918,84.29694515,106.0522225,5.3,1,0.192099792
CO,Denver County,6376.300035,0.150848567,3.372720831,3.59740905,0.092460593,0.146645034,0.166,8.1,0.128,0.994534773,0.266094211,0.350194553,983.2,30.51801703,0.107419901,0.001324116,0.000743902,0.005713951,2728,0.42,0.48,0.701518289,0.74816461,0.031844619,0.167,5.073996893,0.343552796,10.74336416,631.4615437,75.70985211,8.2,0,0.190166151
CO,Dolores County,12492.02948,0.145410862,3.668899909,4.023243314,0.185840708,0.15279428,0.207,4.1,0.173,0.278100775,0.159366447,0.5,387,,0.117035111,,0.00096432,0.00048216,1980,0.36,0.32,0.916666667,0.633152174,0.028404344,0.165,4.044117647,0.446629214,0,175.3507014,128.0409731,4.4,0,0.138888889
CO,Douglas County,3549.36316,0.08120645,2.481926361,2.935418008,0.084917459,0.10723986,0.196,9.2,0.106,0.933921847,0.209550097,0.359550562,169.4,4.108904708,0.037801852,0.000700867,0.000676827,0.001166943,3171,0.49,0.54,0.908069884,0.88213982,0.028613261,0.025,3.342109331,0.149091685,6.11394606,113.6149636,50.9207097,7,1,0.105643994
CO,Eagle County,3056.914357,0.122620544,2.976908539,3.391385319,0.08997955,0.125469024,0.129,9.1,0.12,0.978447037,0.220549445,0.322580645,314,18.09954751,0.122499332,0.000766815,0.000618261,0.001727493,1140,0.47,0.52,0.749090909,0.71436658,0.02731516,0.081,3.515395447,0.216720847,7.850726649,144.2758104,49.2082285,4.2,1,0.182231053
CO,Elbert County,5547.142306,0.107939606,2.970989873,3.3867681,0.083268483,0.127320647,0.28,8.7,0.187,0.562505415,0.193933617,0.4,152.1,7.24881996,0.077903487,0.000155994,7.60977E-05,0.001179515,2563,0.42,0.41,0.869767442,0.740518135,0.028403395,0.072,3.948534894,0.146929825,4.679822167,4.272226257,60.2767974,6.2,1,0.135355893
CO,El Paso County,7452.799924,0.125906109,3.126813045,3.803899474,0.095871496,0.142649099,0.223,7.7,0.164,0.883504242,0.165851493,0.403908795,536,21.71383506,0.076109165,0.000599229,0.001025417,0.003199525,2906,0.36,0.46,0.765536432,0.749443868,0.039361109,0.132,4.173533885,0.272769029,8.609445792,399.6149825,89.95854464,6.1,1,0.160081033
CO,Fremont County,7921.092859,0.16074169,3.723678343,3.847751023,0.088563727,0.155698366,0.273,7.2,0.208,0.648705792,0.183215071,0.295454546,197.6,30.73575411,0.090719464,0.000462583,0.000354012,0.003186106,2658,0.36,0.44,0.86440678,0.40288937,0.052014079,0.221,4.481382319,0.314052846,9.461931496,225.2687134,107.9502159,5,1,0.146707504
CO,Garfield County,5862.156842,0.131654068,3.215320533,3.418028997,0.08554729,0.137636287,0.234,8.7,0.141,0.938587313,0.207501216,0.358490566,323.1,30.83562181,0.138440385,0.000879597,0.000752886,0.00229212,2290,0.38,0.44,0.836904762,0.549385359,0.032113058,0.114,3.615145872,0.192768664,9.641733482,188.9807068,73.29603758,5.1,1,0.214732788
CO,Gilpin County,4681.078227,0.104753433,2.913506884,3.356782681,0.136363636,0.127421288,0.27,9.1,0.193,0.816945414,0.197854987,0.142857143,,,0.043435145,0.000332613,,0.000653488,,0.27,0.46,0.814814815,0.767557489,0.025462343,0.101,3.256834175,0.147126437,4.989190088,286.1626512,53.79236149,4.6,0,0.235059761
CO,Grand County,5326.022423,0.118366025,3.266318353,3.641547071,0.113043478,0.141686445,0.183,8.5,0.142,0.746547194,0.193207513,0.533333333,150.1,15.3287616,0.106389701,0.000783239,0.000386473,0.001867955,1627,0.39,0.46,0.847328244,0.640788513,0.026822628,0.117,3.654918306,0.257207891,15.01207493,80.80963559,82.65013664,4.1,0,0.153713299
CO,Gunnison County,4523.016687,0.131386378,3.49213496,3.803125802,0.100409836,0.149713506,0.166,8,0.145,0.909031584,0.216263913,0.190476191,425.1,9.256878375,0.104896627,0.000826495,0.000405891,0.002261394,2620,0.42,0.44,0.959731544,0.806931793,0.025880857,0.104,4.26623118,0.298481712,15.34919417,179.0819693,80.11167081,4.2,1,0.204562738
CO,Hinsdale County,,0.12127612,3.271652021,3.700116084,,0.128948427,0.244,8.2,0.245,0.416370107,0.163898354,1,,,0.105263158,0,0,0.002466091,,0.44,0.2,1,0.729323308,0.026143791,0.17,4.344262295,0.303030303,0,254.614895,,3.8,0,0.1875
CO,Huerfano County,12091.58957,0.173008503,3.755749691,3.842639252,0.098159509,0.131736373,0.266,7.6,0.214,0.753687975,0.138074986,0.1875,510.4,30.00968054,0.079283315,0.001050736,0.000290318,0.00145159,2630,0.37,0.27,0.867924528,0.607944732,0.065292096,0.374,4.757417948,0.373679155,9.006304413,409.0648777,174.7935628,4.4,1,0.162939297
CO,Jackson County,,0.139645692,3.48961608,3.826592455,0.197674419,0.144629516,0.28,8.3,0.232,0.87159254,0.172519627,0.6,,,0.136448598,0.001444043,0,0.004288778,5245,0.3,0.4,1,0.610878661,0.026239067,0.2,4.033343805,0.109311741,0,0,,3.4,0,0.105691057
CO,Jefferson County,5396.588212,0.093472653,2.721245437,3.433300466,0.084805307,0.123201255,0.206,8.6,0.139,0.991824792,0.221101,0.379464286,209,11.6173632,0.067507525,0.000854488,0.000930661,0.003078074,2427,0.42,0.51,0.853470833,0.771374909,0.03027148,0.08,3.988821027,0.244667766,7.761745732,253.5803745,77.20883569,8.4,1,0.140466892
CO,Kiowa County,7751.172956,0.134621562,3.552849174,3.926599787,0.115702479,0.144157975,0.301,4.7,0.309,0.585121602,0.165675705,0.333333333,,,0.112608277,0,0,,3055,0.22,0.31,1,0.647887324,0.017653167,0.192,3.617005781,0.29736211,21.80232558,,,5.8,1,0.103448276
CO,Kit Carson County,6570.646409,0.143374135,3.576179647,3.834254987,0.079439252,0.141191939,0.311,8.4,0.207,0.27859734,0.177147391,0.0625,181.6,31.45057766,0.149059589,0.000558815,0.000139606,0.000837638,4352,0.28,0.35,0.891304348,0.470064325,0.020280811,0.201,3.48373648,0.330541597,15.36742107,206.2953351,101.7055234,6.1,1,0.107563025
CO,Lake County,6308.482581,0.164645141,3.607215945,3.777433034,0.11826087,0.14969633,0.248,8.3,0.181,0.867441861,0.199993489,0,450,34.91620112,0.117449664,0.000771407,0.000511247,0.000511247,2308,0.36,0.46,0.553571429,0.613366134,0.026358807,0.185,4.894049944,0.324104235,6.42838776,201.5451797,70.93689244,3.9,0,0.129807692
