state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,mammography_screening_raw_value,flu_vaccinations_raw_value,high_school_graduation_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,violent_crime_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,life_expectancy_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,motor_vehicle_crash_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,other_primary_care_providers_raw_value,disconnected_youth_raw_value,median_household_income_raw_value,children_eligible_for_free_or_reduced_price_lunch_raw_value,residential_segregation_-_black/white_raw_value,residential_segregation_-_non-white/white_raw_value,homicides_raw_value,firearm_fatalities_raw_value,homeownership_raw_value,severe_housing_cost_burden_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_african_american_raw_value,%_american_indian_and_alaskan_native_raw_value,%_asian_raw_value,%_native_hawaiian/other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_females_raw_value,%_rural_raw_value,communicable_disease_raw_value,self-inflicted_injury_hospitalizations_raw_value,cancer_incidence_raw_value,coronary_heart_disease_hospitalizations_raw_value,cerebrovascular_disease_hospitalizations_raw_value,smoking_during_pregnancy_raw_value,drug_arrests_raw_value,opioid_hospital_visits_raw_value,alcohol-related_hospitalizations_raw_value,motor_vehicle_crash_occupancy_rate_raw_value,on-road_motor_vehicle_crash-related_er_visits_raw_value,off-road_motor_vehicle_crash-related_er_visits_raw_value,childhood_immunizations_raw_value,reading_proficiency_raw_value,w-2_enrollment_raw_value,poverty_raw_value,older_adults_living_alone_raw_value,hate_crimes_raw_value,child_abuse_raw_value,injury_hospitalizations_raw_value,fall_fatalities_65+_raw_value,year_structure_built_raw_value,male_population_0-17_raw_value,male_population_18-44_raw_value,male_population_45-64_raw_value,male_population_65+_raw_value,total_male_population_raw_value,female_population_0-17_raw_value,female_population_18-44_raw_value,female_population_45-64_raw_value,female_population_65+_raw_value,total_female_population_raw_value,population_growth_raw_value
KS,Decatur County,7931.602651,0.147829599,3.254653186,3.32575955,0.05106383,0.153439264,0.353,7.4,0.322,0.704154002,0.139383764,0.333333333,136.4,45.26748971,0.115384615,0.000353107,0.000346621,0.000346621,5158,0.33,0.41,0.957,0.626415094,0.030805687,0.222,4.934529412,0.279707495,35.31073446,170.6484642,110.4438462,6.6,0,0.098305085,0.779026217,0.188,78.64452387,348.8,,,0.099664531,0.105729353,0.122,,0.133,0.105653395,,,0.28278932,0.131347326,0.074010327,0.001039861,,42077,0.44092219,,,,,0.717164698,0.113221329,2885,0.196187175,0.27660312,0.008318891,0.004852686,0.002772964,0,0.031542461,0.939341421,0.005512679,0.494974004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Dickinson County,7893.174583,0.133477754,2.916193142,3.228180894,0.074002574,0.170199652,0.34,8.1,0.279,0.469879518,0.167961101,0.352941177,233.1,25.36146006,0.091868161,0.000419639,0.000370331,0.000264522,4864,0.49,0.21,0.924,0.636484983,0.038258433,0.143,4.233701056,0.204634041,24.12924885,152.553329,78.94299485,8.8,1,0.101023018,0.812364549,0.285,77.39887117,380.1,86.56603365,,0.091964775,0.102994609,0.095,181.3,0.13,0.030556018,,15.4669927,0.306020693,0.10967682,0.050552252,0.000846471,,52562,0.495410367,,24.88982693,,11.4,0.728955147,0.096176902,18902,0.241032695,0.192942546,0.009099566,0.008411808,0.006983388,0.000899376,0.047772723,0.905618453,0.00055788,0.498624484,0.642907766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Doniphan County,4793.996671,0.132234523,3.169448789,3.18293039,0.055956679,0.162196322,0.361,6.5,0.285,0.275015733,0.159474361,0.625,192.4,14.86486487,0.09664795,0.00026096,0.000129416,0.000129416,4285,0.43,0.44,0.886,0.585809582,0.034563837,0.206,4.103391269,0.248249523,16.96242171,109.2896175,35.97769383,9.9,0,0.08681672,0.824219792,0.241,79.20949431,295.6,,,0.097165084,0.101352278,0.104,,0.134,0.198052935,,,0.289911411,0.113290263,0.050982801,0.000517665,,48553,0.469127041,,13.91056223,,,0.719738989,0.084267754,7727,0.213019283,0.190630258,0.032354083,0.013200466,0.005694319,0,0.028730426,0.900090591,0.000135593,0.495146888,0.701950913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Douglas County,5420.392943,0.131180316,3.417139662,3.638812096,0.067961165,0.151117734,0.277,7.3,0.167,0.921760237,0.218617902,0.305555556,575.2,9.324009324,0.102907457,0.000862358,0.000571225,0.00277334,3253,0.5,0.56,0.838,0.827978473,0.031610914,0.117,5.219491365,0.276080613,9.628265238,224.9513619,58.04549613,9.8,0,0.204207638,0.781208925,0.277,80.42912404,274.6,44.67177414,4.905315994,0.103453519,0.106993366,0.06,78.7,0.165,0.044694837,10.60605215,7.245771662,0.283379594,0.121348137,0.043335885,0.00066229,0.022752553,56007,0.361109294,35.11132882,24.43760156,2.6,8.7,0.5162087,0.184676594,120793,0.187593652,0.116811405,0.042841887,0.026855861,0.050698302,0.000811305,0.064126233,0.783373209,0.008161728,0.501394948,0.110127587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Edwards County,9820.180728,0.161837878,3.333492498,3.347744428,0.081081081,0.15720453,0.365,8.6,0.313,0.712874547,0.143963519,0.5,168.5,23.77414562,0.156439067,0.000340368,0.000345662,,1184,0.4,0.11,0.852,0.605704698,0.030361757,0.17,3.6083852,0.207352941,17.01837985,128.9847061,115.0670096,7.5,0,0.070588235,0.801542777,0.267,75.83180072,461.3,,,0.102547538,0.105838476,0.12,,0.09,0.05460789,,,0.298322317,0.178048781,0.108146067,0.000345662,,47725,0.570754717,,5.320094594,,,0.782403771,0.049747049,2893,0.231939164,0.205323194,0.004493605,0.018665745,0.002419634,0,0.206014518,0.763912893,0.048728055,0.493259592,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Elk County,15828.6586,0.164089776,3.448575906,3.448354926,0.070652174,0.160292661,0.344,4.4,0.286,0.290423317,0.129246672,0.6,,28.1124498,0.13493841,0.000392619,0,,3854,0.32,0.35,0.857,0.537960954,0.042749371,0.292,3.684116112,0.175373134,15.70475069,0,161.5508885,8.9,1,0.099601594,0.717871486,0.395,72.19963999,622.5,,,0.10634417,0.111436209,0.137,,0.141,0.421020318,,,0.278963223,0.157407407,0.08045977,0.00040032,,39556,0.634297521,,,,,0.815198618,0.060197664,2498,0.205364291,0.287429944,0.001200961,0.018414732,0.004803843,0.000800641,0.040032026,0.904723779,0.008595989,0.505604484,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Ellis County,7362.519909,0.128504913,3.155186449,3.113694921,0.063686709,0.164243249,0.317,7.7,0.241,0.900393645,0.192495428,0.45,430.6,18.34108952,0.083737256,0.000692209,0.00101084,0.002788525,4060,0.52,0.45,0.898,0.808043056,0.025159086,0.139,5.102187127,0.363475177,12.11366075,293.7084557,74.64491827,7.5,1,0.135078092,0.86563258,0.066,78.77323433,335.5,71.63608867,,0.097434759,0.100707985,0.074,28.7,0.136,0.064708669,,15.31015409,0.290435368,0.099740933,0.039882061,0.001638259,,49715,0.397707006,60.70295187,35.63401949,,9,0.619386967,0.126880198,28689,0.217016975,0.148523825,0.011398097,0.004357071,0.019345394,0.000522849,0.056885915,0.8956743,0.005742655,0.496531772,0.255588359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Ellsworth County,8807.285247,0.131198924,2.994335241,2.994175207,0.062937063,0.144552077,0.363,7.7,0.25,0.637525012,0.175737453,0.153846154,173.4,13.11806256,0.076941515,0.000632111,0.000315956,0.000315956,7781,0.43,0.26,0.842,0.570592063,0.031019202,0.14,4.180284858,0.318141198,28.44500632,98.21253192,103.8029631,7.8,0,0.087040619,0.772269847,0.209,75.81147481,429.2,,,0.090339951,0.093464966,0.105,199.8,0.119,0.100792004,,31.27233738,0.302847454,0.088852989,0.045172719,0.000631912,,51355,0.4419778,,5.103756446,,,0.7684,0.083546462,6330,0.18657188,0.204423381,0.051184834,0.007898894,0.005845182,0,0.060979463,0.858609795,0.006670002,0.43586098,0.541018932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Finney County,6467.526692,0.18551557,3.357758454,3.322832835,0.073880285,0.175772398,0.37,8.6,0.276,0.851506417,0.140930402,0.2,549.6,51.99072285,0.140662894,0.000571864,0.000620214,0.00115953,5607,0.36,0.44,0.808,0.504743631,0.026702008,0.178,3.711031541,0.345219504,10.34802026,495.2699694,70.19211041,7.6,1,0.15,0.807423083,0.086,79.84453965,318.4,52.39945854,6.124948959,0.112215202,0.107207615,0.094,66.6,0.069,0.093711373,10.81821788,17.72714836,0.314235026,0.185165926,0.057498058,0.000889872,,54534,0.706234185,62.56907789,20.3031355,4.6,10.8,0.621046806,0.08807521,37084,0.307194477,0.106191349,0.030390465,0.013455938,0.044978967,0.001213461,0.502750512,0.409179161,0.123951759,0.485546327,0.185827714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Ford County,6253.902138,0.216534984,3.564793614,3.168631925,0.071304348,0.169167943,0.326,8.9,0.236,0.777387143,0.153829007,0.1,396.7,57.10942071,0.161451093,0.00047099,0.000581717,0.000901661,3330,0.3,0.37,0.91,0.449185415,0.027879265,0.166,3.846231792,0.346850733,8.831061788,367.0173722,73.04263139,7.6,1,0.146363231,0.77164016,0.099,78.94703886,332.6,67.12374742,7.327586207,0.114503526,0.107655702,0.096,52.9,0.064,0.077505757,,19.02225604,0.31379892,0.211087202,0.066609245,0.000610803,0.090558767,50080,0.784850414,43.94455568,25.53322185,,11.6,0.625540171,0.111070615,34381,0.301590995,0.109799017,0.021639859,0.015677264,0.015677264,0.002472296,0.551554638,0.397428812,0.139009585,0.482824816,0.192980383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Franklin County,6906.534402,0.149777048,3.171154872,3.207318904,0.066575467,0.201391182,0.343,6.7,0.26,0.56278855,0.161082578,0.269230769,281.2,30.73635766,0.076410061,0.000469484,0.000272024,0.001865309,4555,0.43,0.34,0.887,0.617072749,0.037194173,0.141,3.562599049,0.279575085,13.30203443,311.3008066,68.61437939,9.4,1,0.137843337,0.820223834,0.371,77.37998913,360.1,79.10453665,,0.097268991,0.102151802,0.09,89.9,0.134,0.176593212,,14.43722583,0.313478339,0.09403902,0.036,0.000349746,,55330,0.497423258,50.28919072,30.04935635,,8.6,0.721127614,0.09723507,25733,0.24521043,0.163525434,0.011891346,0.009520849,0.005829091,7.77212E-05,0.042979831,0.909610228,0.00494638,0.501534994,0.521006464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Geary County,9109.233269,0.169863447,3.218219046,3.243076497,0.069204642,0.180962068,0.361,6.5,0.237,0.855654502,0.177453644,0.210526316,518.5,67.51438087,0.089447872,0.000281009,0.001506425,0.002894698,3439,0.43,0.23,0.866,0.732209421,0.050462283,0.186,3.325541505,0.268687783,8.149272186,484.2099662,60.91887821,8.8,1,0.17524558,0.835437761,0.085,75.664502,483.3,82.37420772,6.149692515,0.099376475,0.102840572,0.074,100.4,0.172,0.127413319,,11.42163968,0.330836924,0.115067324,0.03902214,0.002540245,0.105421687,52012,0.606484596,12.38407204,11.0094,5.1,17.7,0.390311847,0.157691999,33855,0.312213853,0.082292128,0.173386501,0.012612613,0.03429331,0.009274849,0.168985379,0.557199823,0.015055543,0.472544676,0.116727781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Gove County,9445.140068,0.136515039,3.160764659,3.214575241,,0.150396853,0.283,7.5,0.28,0.585899815,0.152200505,0.1,,,0.12704918,0.001544998,0.000380084,0.000380084,9989,0.43,0.42,0.886,0.631379962,0.023288638,0.172,3.648401463,0.147163121,50.21243723,,127.2836179,6.9,0,0.071428571,0.667971809,0.115,77.77162639,349.5,,,0.09642626,0.102282903,0.127,,0.109,0.143044101,,,0.283073759,0.139673106,0.100318471,0.000380084,,47029,0.389496718,,,,,0.772841576,0.064428312,2631,0.239832763,0.242493349,0.003420753,0.001520335,0.007981756,0.000380084,0.028506271,0.94640821,0.002823719,0.490307868,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Graham County,9415.434253,0.139482047,3.123085393,3.186557011,,0.145388706,0.324,7.8,0.315,0.704659222,0.147810405,1,,31.31524008,0.119348055,0.000780031,0,,5324,0.45,0.41,1,0.684,0.035555556,0.172,4.300725962,0.173737374,23.40093604,115.8301158,,6.8,0,0.091666667,0.779000847,0.151,77.24775094,407.8,,,0.094681769,0.10008479,0.133,,0.129,0.065028075,,,0.292869295,0.131540698,0.086876155,0.000400802,,41138,0.498687664,,1.353228364,,,0.807909605,0.123425693,2495,0.200801603,0.26492986,0.034468938,0.008016032,0.014829659,0,0.03246493,0.886573146,0.001235585,0.508216433,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Grant County,6143.045328,0.182821507,3.299488179,3.166929853,0.070422535,0.165829499,0.359,9.6,0.268,0.800996296,0.151861668,0.4,245.7,44.07582938,0.17033464,0.000392362,0.000398618,0.000398618,6260,0.24,0.3,0.913,0.374226804,0.031914894,0.156,4.065865694,0.152640264,18.31022757,191.6810427,64.64792739,7.2,1,0.136783734,0.788323188,0.107,79.02043252,325.4,,,0.105098196,0.104230024,0.086,,0.044,0.034485733,,,0.298040847,0.216686252,0.088552054,0.000265745,,59534,0.586968839,,20.28339885,,,0.786149163,0.084262701,7526,0.312516609,0.133005581,0.004783418,0.025910178,0.005049163,0,0.473824077,0.502258836,0.075858172,0.496811055,0.197981862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Gray County,6948.050338,0.129332884,2.808741865,2.959532372,0.042414356,0.137245775,0.353,7.9,0.253,0.464868465,0.162193681,0.142857143,130.4,18.51851852,0.153619776,0.000165728,,0.000167842,2532,0.35,0.31,0.951,0.599859353,0.01987142,0.1,3.207485431,0.223609535,26.51640703,156.6493528,89.35663225,7.4,0,0.1,0.817853627,0.195,78.82660328,309.3,,,0.088264577,0.094957886,0.087,,0.086,0.137128319,,,0.2798007,0.185505517,0.094483889,0.000335683,,67671,0.437890974,,,,,0.759458197,0.054172767,5958,0.287848271,0.151560927,0.00537093,0.006042296,0.004531722,0.000335683,0.157099698,0.820745217,0.021774339,0.495132595,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Greeley County,12800.20447,0.144491289,2.937964238,3.098015804,,0.141494462,0.321,6.2,0.274,0.004009623,0.154309671,0.8,,,0.148915187,0.000771605,0,,7409,0.24,0.03,0.875,0.643564356,0.018181818,0.167,2.878338815,0.35483871,54.01234568,151.6875237,170.120631,6.6,0,0.113402062,0.726775956,0.116,,674.8,,,0.090896234,0.096737944,0.104,,0.078,0.346127695,,,0.282430567,0.172910663,0.104477612,0.003202562,,48647,0.548638132,,,,,0.647773279,0.108108108,1249,0.25060048,0.210568455,0.002401922,0.008006405,0.004003203,0,0.193755004,0.787830264,0.032599119,0.524419536,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Greenwood County,12277.02012,0.176589671,3.590204956,3.512104344,0.051685393,0.166457421,0.377,6.6,0.311,0.600986695,0.139163503,0.130434783,112.1,39.8340249,0.10963672,0.000487726,0.000326637,0.000163319,3954,0.39,0.36,1,0.688235294,0.042665836,0.237,3.85334855,0.297256098,24.38627865,224.1434518,140.7099456,8.9,1,0.107964602,0.837020649,0.338,73.52461842,530,,,0.108548416,0.110876178,0.132,,0.139,0.182774328,,33.80815002,0.291092507,0.129657228,0.056060606,0.000816593,,40741,0.589852009,,18.16695486,,,0.738095238,0.085692129,6123,0.211824269,0.246284501,0.004899559,0.014045403,0.00359301,0,0.038869835,0.920627144,0.001177262,0.501061571,0.61264763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Hamilton County,9979.486905,0.189484319,3.447784714,3.294098426,0.067669173,0.173502114,0.393,5.7,0.27,0.802602231,0.15324927,0.5,323.4,41.2371134,0.212882595,,0.000378788,,1867,0.3,0.28,0.974,0.421303657,0.023631841,0.181,3.281090743,0.150993378,35.48895899,124.0694789,116.6226092,6.8,0,0.12,0.649371069,0.188,75.35703135,378.4,,,0.107280666,0.107342359,0.102,,0.068,0.413537429,,,0.301267793,0.251546392,0.135947712,0.000378788,,47454,0.63071298,,,,,0.686342593,0.060606061,2640,0.296212121,0.140530303,0.00530303,0.019318182,0.002651515,0.001515152,0.353409091,0.616666667,0.12063228,0.484848485,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Harper County,10467.1236,0.135183444,3.147140341,3.267282582,0.076023392,0.162733091,0.355,7.7,0.336,0.70583361,0.148917078,0.090909091,240.7,35.71428571,0.134426977,0.000527705,0.000715564,0.000178891,5445,0.35,0.23,0.831,0.550488599,0.037302185,0.215,4.347624625,0.28194147,31.66226913,386.9792852,107.7511297,8.5,0,0.121149897,0.828649493,0.185,74.37069192,514.1,,,0.095243517,0.103020857,0.115,,0.123,0.085466484,,34.42002262,0.284672217,0.158955717,0.081774082,0.002683363,,44594,0.613397129,,15.04947311,,,0.731014001,0.103647687,5590,0.250447227,0.221466905,0.004830054,0.014490161,0.004651163,0.002325581,0.061896243,0.903577818,0.013637213,0.496601073,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Harvey County,6840.82155,0.140679989,3.030284773,3.173321768,0.075290897,0.147876155,0.33,8.1,0.243,0.753863453,0.143296993,0.105263158,402,29.2896679,0.095790737,0.000830636,0.00060792,0.003647522,2199,0.39,0.51,0.891,0.686297005,0.040396923,0.121,4.131716053,0.228779685,19.76341191,383.6000058,93.0547817,9.2,0,0.102724595,0.800807937,0.305,78.8749072,344.3,51.8448112,7.251153593,0.094950951,0.101080441,0.103,31.4,0.122,0.045941602,13.39328423,13.53629573,0.288603298,0.118156527,0.047254726,0.001042149,,55470,0.486021505,38.03016399,30.8741621,4.9,10.3,0.707225758,0.092002131,34544,0.244702409,0.190308013,0.017369152,0.00943724,0.009408291,0.000578972,0.121294581,0.825237378,0.013073911,0.508134553,0.309191558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Haskell County,5392.081646,0.17628646,3.376149694,3.382288149,0.040871935,0.164883404,0.352,5.9,0.243,0.44924812,0.153686889,0.333333333,270.7,37.99654577,0.193473867,0.000249626,,0.000246731,5973,0.28,0.46,0.839,0.447776629,0.022542831,0.145,3.584626394,0.192176871,27.45881178,160.3552486,,7.4,0,0.103942652,0.774260509,0.19,80.50228291,218,,,0.105589354,0.106265509,0.091,,0.077,0.376172251,,,0.300208433,0.226342711,0.123833757,0.000986923,,54145,0.644329897,,,,,0.758646617,0.083898305,4053,0.286207747,0.14507772,0.00296077,0.013076733,0.013076733,0.001480385,0.306933136,0.663212435,0.074201215,0.496422403,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Hodgeman County,11890.7991,0.113792619,2.575236548,2.858738039,0.073825503,0.128767492,0.323,8.2,0.242,0.538622129,0.156836365,0.142857143,,,0.119064493,0.001604278,0,,7773,0.62,0.4,1,0.711590297,0.025176234,0.126,3.492737716,0.105651106,21.39037433,78.10466025,126.7025657,7.2,0,0.055555556,0.808553972,0.264,75.63897629,412.7,,,0.079192836,0.089662959,0.134,,0.096,0.087386479,,,0.265927112,0.137826962,0.077272727,0.001628665,,51962,0.404109589,,,,,0.72264631,0.068376068,1842,0.223669924,0.226927253,0.011400652,0.005428882,0.02660152,0,0.078718784,0.866449511,0.001708428,0.501628665,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Jackson County,8429.782715,0.144993874,3.050548272,3.176171406,0.063344595,0.15431585,0.366,8.3,0.279,0.48967464,0.166472036,0.333333333,359.9,27.42820265,0.092630407,0.00067715,0.000450518,0.000375432,4934,0.46,0.31,0.937,0.68907563,0.031332684,0.144,3.646617972,0.285587975,13.54299902,176.4375652,88.25465207,9.3,0,0.091856061,0.83362775,0.387,76.83372427,365.4,81.30682238,,0.092375239,0.100412254,0.11,45.6,0.112,0.045556414,,18.13642862,0.309621587,0.111452626,0.051899101,0.000525604,,49779,0.426250534,,53.57145126,,,0.747545317,0.093463415,13318,0.252139961,0.185763628,0.006983031,0.084622316,0.005781649,0.000375432,0.043775342,0.841042199,0.000401252,0.501201382,0.758951122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Jefferson County,7358.750544,0.128339231,2.957123842,3.200182951,0.050808314,0.171611398,0.313,8.7,0.255,0.547265503,0.16947463,0.3125,301.1,19.88636364,0.086594721,0.000476266,0.000157911,0.000263186,3792,0.48,0.52,0.93,0.627110103,0.035629454,0.113,3.431474464,0.229871912,13.22961317,198.6502667,79.3709587,9.7,0,0.088859416,0.851843771,0.469,78.34323022,363.1,,,0.08920772,0.099236687,0.1,,0.114,0.00171994,,23.41761156,0.274884924,0.10106768,0.051550896,0.00036846,,66044,0.398550725,,19.01597528,,21.2,0.818252832,0.074916833,18998,0.229497842,0.18091378,0.005947995,0.009422044,0.002842405,0.00073692,0.028213496,0.934887883,0.000615075,0.49142015,0.988183624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Jewell County,7507.235457,0.159462582,3.50790428,3.474409257,0.048076923,0.166821201,0.305,7.4,0.256,0.513162171,0.128951276,0,,29.90654206,0.116585366,,0.000350877,,5673,0.44,0.32,0.882,0.677865613,0.034298781,0.217,4.383451753,0.163194444,27.57669769,,,7.6,0,0.094076655,0.766613924,0.203,82.26105057,304.2,,,0.109138015,0.113162969,0.121,,0.137,0.096898949,,,0.281684059,0.132585752,0.071684588,0.000701754,,43234,0.572327044,,,,,0.801873199,0.052140078,2850,0.187368421,0.295438597,0.00245614,0.006666667,0.004210526,0,0.024561404,0.953684211,0.00353857,0.483157895,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Johnson County,4286.818408,0.089350909,2.323510942,2.713478618,0.064678544,0.119904389,0.272,8.6,0.161,0.947197521,0.200320294,0.290076336,303.5,10.90494405,0.063749432,0.001204549,0.000817013,0.002219298,3878,0.48,0.55,0.901,0.840411881,0.03010262,0.058,3.988992334,0.209551839,8.606367343,157.0293901,47.25589603,9.8,0,0.114660842,0.849675013,0.231,82.01696119,218.6,32.81358448,4.355954744,0.069369866,0.083329479,0.077,125.3,0.106,0.024217295,8.486218154,5.885437955,0.251157941,0.078534935,0.029378949,0.001057211,0.03675824,83516,0.242422348,39.50838108,26.67314479,2,8.6,0.689303807,0.091735399,591178,0.246824138,0.14044501,0.04762525,0.004000487,0.050713998,0.000444875,0.076582687,0.799826787,0.017833394,0.509237489,0.03833665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Kearny County,7669.507546,0.164888811,3.188684472,3.295831179,0.071593534,0.157978896,0.332,6.5,0.231,0.635152125,0.158256944,0.142857143,303.3,34.3035343,0.163790494,0.00102119,0.000252525,0.000505051,3451,0.28,0.19,0.869,0.506521739,0.024817518,0.168,4.236875316,0.168269231,15.31784529,242.4706483,106.7561385,7.2,0,0.09057971,0.792022792,0.235,78.68713198,365.7,,,0.10164314,0.104216055,0.097,,0.077,0.317649826,,43.43734164,0.303300926,0.19900272,0.095155709,0.002020202,,50526,0.605293441,,,,,0.78099839,0.086546701,3960,0.290656566,0.14949495,0.006818182,0.019191919,0.006818182,0.000505051,0.318686869,0.637121212,0.030664858,0.496212121,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Kingman County,14646.90877,0.121552024,2.85073242,3.104263784,0.057450628,0.146034442,0.316,7.7,0.321,0.522270298,0.163970305,0,247.2,19.78021978,0.085874518,0.000133923,0.000271739,0.000815217,6626,0.41,0.37,0.938,0.69582505,0.036627907,0.187,3.74,0.214584579,22.76684077,179.1991178,118.2467942,8.4,1,0.08985025,0.812395775,0.373,70.75016027,665.9,,,0.087111536,0.095741773,0.119,,0.117,0.099959115,,24.17615116,0.295526249,0.1,0.050359712,0.001494565,,50081,0.446937015,,23.12151325,,,0.777001271,0.060506412,7360,0.22201087,0.219021739,0.003668478,0.008695652,0.005706522,0.000271739,0.035190217,0.932744565,0.000835306,0.497690217,0.621023161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Kiowa County,5082.684857,0.144833236,3.169320848,3.362511728,0.049382716,0.163932612,0.326,5.2,0.276,0.190755973,0.156322639,0.333333333,234,15.87301587,0.124658283,0.000402739,0,0.004828974,5599,0.33,0.3,0.5,0.729957806,0.02533532,0.182,3.856033166,0.118397086,60.4107934,39.2003136,103.4373011,7.3,0,0.154929578,0.795055821,0.138,82.9157285,257,,,0.098714391,0.106210396,0.095,,0.121,0.367261562,,,0.278076275,0.142746914,0.081081081,0.001609658,,44374,0.270875764,,,,,0.679282869,0.077639752,2485,0.222535211,0.21167002,0.010462777,0.008853119,0.012877264,0.000804829,0.068008048,0.884104628,0.002536998,0.512676056,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Labette County,10197.91726,0.171775105,3.662654016,3.641613936,0.08373079,0.209354194,0.346,7.2,0.289,0.694080622,0.159424018,0.185185185,245.2,39.8490922,0.103638031,0.000733712,0.000347481,0.000744602,3703,0.35,0.3,0.913,0.583186231,0.04531401,0.241,4.207188482,0.333402318,15.16337312,425.9747804,87.15187667,9.9,1,0.145573381,0.843923834,0.158,75.37330648,486.5,77.60761589,,0.112450586,0.117209766,0.124,127.4,0.161,0.06757671,17.91764399,23.96226286,0.309442818,0.124562153,0.052093973,0.000744602,,46819,0.658053876,41.30824465,11.06388501,,14.5,0.707211657,0.09517118,20145,0.235194837,0.189923058,0.039960288,0.023380491,0.004864731,0.000546041,0.04532142,0.853710598,0.003536693,0.50464135,0.523395196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS,Lane County,8709.606038,0.124199654,2.954358874,3.232684871,0.075757576,0.14441132,0.319,8.4,0.301,0.02,0.156401846,0,,,0.122106943,0.000611247,0,,4279,0.5,0.35,1,0.686842105,0.033877039,0.15,4.129386692,0.14973262,55.01222494,208.0237742,181.3346228,7,0,0.105590062,0.867298578,0.143,,563.7,,,0.088452787,0.098631726,0.123,,0.106,0.043909706,,,0.284706616,0.140607424,0.080729167,0.001924311,,55083,0.477987421,,,,,0.783816425,0.065948856,1559,0.218729955,0.235407312,0.0121873,0.013470173,0.002565747,0.000641437,0.073123797,0.881975625,0.001265823,0.502886466,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
