state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,mammography_screening_raw_value,flu_vaccinations_raw_value,high_school_completion_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,life_expectancy_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,other_primary_care_providers_raw_value,high_school_graduation_raw_value,disconnected_youth_raw_value,reading_scores_raw_value,math_scores_raw_value,school_segregation_raw_value,school_funding_adequacy_raw_value,gender_pay_gap_raw_value,median_household_income_raw_value,living_wage_raw_value,children_eligible_for_free_or_reduced_price_lunch_raw_value,residential_segregation_-_black/white_raw_value,child_care_cost_burden_raw_value,child_care_centers_raw_value,homicides_raw_value,suicides_raw_value,firearm_fatalities_raw_value,motor_vehicle_crash_deaths_raw_value,juvenile_arrests_raw_value,voter_turnout_raw_value,census_participation_raw_value,traffic_volume_raw_value,homeownership_raw_value,severe_housing_cost_burden_raw_value,broadband_access_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_black_raw_value,%_american_indian_or_alaska_native_raw_value,%_asian_raw_value,%_native_hawaiian_or_other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_female_raw_value,%_rural_raw_value
AL,Dallas County,15053.29458,0.27,4.42724592,5.270821221,0.140047676,0.231,0.475,5.8,0.346,0.564661224,0.123811359,0.385964912,629.1,35.43138514,0.114984239,0.000803369,0.000318988,0.000717722,4876,0.35,0.38,0.859075193,0.545084746,0.074145712,0.454,5.423674086,0.591199659,14.40523021,115.8117038,9.5,0,0.167190446,0.876590768,0.316,71.08750378,692.9970048,47.58705632,6.590772918,0.143,0.184,0.165,456.7,0.203,0.087671298,,0.446,0.148470731,0.028128153,0.000850634,0.904725275,0.184173994,2.482947088,2.2260336,0.258763745,-12210.6,0.762009249,33159,,0.836181278,55.92620857,0.407792756,7.509386733,33.25184804,13.43044461,40.87471899,34.71346773,35.47619048,0.621897302,0.518,106.961146,0.607577338,0.153378378,0.72832812,37619,0.233791435,0.196682527,0.705866716,0.003083548,0.005688615,0.000425317,0.011775964,0.264945905,0.002828777,0.535686754,0.456389776
AL,DeKalb County,10883.12568,0.225,4.345895578,5.592043715,0.084521739,0.23,0.421,,0.316,0.428764943,0.158907679,0.269662921,246.1,34.96636629,0.190288258,0.000446566,0.000292426,0.000403827,3274,0.27,0.42,0.782090047,0.487977287,0.025372222,0.293,4.9504743,0.211620163,8.373105585,103.0601586,7.5,0,0.110599078,0.826524712,0.328,73.84247827,526.5580449,60.84928212,7.908611599,0.138,0.183,0.124,113.9,0.16,,25.63433323,0.37,0.244492052,0.056694464,0.000807653,0.94772348,0.094358974,2.651262829,2.723096127,0.162126557,-1170.6782,0.747712861,45062,,0.647955359,64.38742968,0.216945542,2.8510335,4.606744274,23.49667181,19.04372495,22.83342814,,0.588532478,0.525,38.90892234,0.73454162,0.09587616,0.799382837,71813,0.240764207,0.176764653,0.014732709,0.020943283,0.00512442,0.006405526,0.157910128,0.79002409,0.037597446,0.501496944,0.901306445
AL,Elmore County,9205.031134,0.166,3.533761803,5.48598848,0.092632552,0.186,0.371,7.8,0.249,0.519829046,0.161692973,0.360655738,408.8,24.04068424,0.108886613,0.000231262,0.000134373,0.000257547,3789,0.39,0.4,0.876449347,0.55440792,0.027193869,0.173,4.067106415,0.235275979,10.22420215,75.84468965,10,0,0.120666442,0.861944296,0.468,75.28953085,460.5565871,60.588535,7.146186112,0.106,0.167,0.104,298.1,0.125,0.049842456,10.60125421,0.378,0.136736788,0.037235192,0.000414315,0.887859391,0.130492676,3.04220366,2.95007406,0.078632988,-4122.9405,0.726706706,63147,,0.46367149,29.35538238,0.214135272,5.723630417,8.403729155,20.25843314,24.22136863,18.55823522,,0.657479369,0.652,78.54195552,0.756338919,0.092827004,0.854347139,89304,0.220202902,0.162971424,0.212734032,0.00498298,0.007670429,0.001119771,0.031185613,0.728142077,0.005932842,0.513336469,0.541883661
AL,Escambia County,13083.86346,0.247,4.375486975,5.482861389,0.099676375,0.245,0.436,6.6,0.336,0.386457001,0.14034756,0.31372549,551.4,41.75910218,0.144402298,0.000330752,0.000408731,0.000790212,4960,0.29,0.35,0.817351066,0.381544842,0.041071429,0.299,5.181465892,0.426196172,14.60819713,116.8597196,9.3,0,0.101986249,0.90836152,0.265,72.20851205,637.6214563,82.18427541,10.43068641,0.143,0.185,0.147,255.8,0.182,0.056765488,32.82814466,0.426,0.187420853,0.0396727,0.000681218,0.883162393,0.217896866,2.881991581,2.714771458,0.180668378,-5506.774,0.803796405,40506,,0.658761528,27.35320536,0.343233101,6.15530303,13.44297681,22.21311379,23.26374049,23.04510311,,0.559226714,0.58,74.76589924,0.666563131,0.122642322,0.680928716,36699,0.226136952,0.184010464,0.312188343,0.037139977,0.003188098,0.000762964,0.026485735,0.600779313,0.005004746,0.494809123,0.635115739
AL,Etowah County,12211.09801,0.191,3.777849973,5.40859976,0.093411176,0.206,0.411,6.2,0.293,0.605205151,0.147506355,0.125,486,38.08016387,0.137831053,0.000761935,0.000504062,0.001328008,4452,0.24,0.39,0.861986273,0.563625402,0.040853752,0.25,4.828712323,0.32748119,15.33637456,96.20281818,8.4,0,0.104391371,0.888468102,0.281,72.53703119,596.4802289,64.88258529,7.663782448,0.118,0.175,0.121,220,0.163,0.133979196,21.81415641,0.398,0.175152507,0.034703321,0.001017817,0.948054376,0.074515648,3.010232137,2.782795678,0.238132235,-4133.864,0.745945358,46308,,0.561576355,66.4525101,0.211108232,5.474452555,6.258283534,19.32959594,20.6845816,21.41723698,14.14141414,0.603388116,0.658,188.5097094,0.730131369,0.105211272,0.823317402,103162,0.216513833,0.193453016,0.155367286,0.007153797,0.008753223,0.003402416,0.046325197,0.768994397,0.0085078,0.51285357,0.374834818
AL,Fayette County,12488.51148,0.214,4.15169433,5.708296146,0.101296596,0.237,0.394,7.2,0.316,0.322958152,0.157943663,0.263157895,398.7,36.44859813,0.137713407,0.000985161,0.000309636,0.000185782,3577,0.35,0.49,0.830318316,0.452714046,0.030662859,0.265,5.560164003,0.300687285,7.388707592,93.91389194,9,1,0.115441177,0.859107628,0.459,73.05971018,581.2582356,,,0.132,0.185,0.121,101.4,0.178,0.004299896,24.5017968,0.41,0.173831363,0.040415704,0.000557345,0.925,,2.893179563,2.734799249,0.114890394,-1075.751,0.679400288,46122,,0.624885216,50.07255305,0.269784485,3.318584071,,25.99017461,19.51457495,25.08151492,,0.679534884,0.584,0.834385112,0.750483559,0.093011393,0.719052224,16148,0.213648749,0.217983651,0.112026257,0.005078028,0.00526381,0,0.020931385,0.841961853,0,0.508917513,0.802331651
AL,Franklin County,10961.32298,0.22,4.191077408,5.371320694,0.097677596,0.226,0.384,7.2,0.319,0.570236353,0.159167161,0.153846154,373.1,44.01197605,0.158845898,0.000444346,0.000281136,0.000124949,5080,0.26,0.43,0.794983387,0.390222335,0.025377517,0.251,4.387273265,0.308462014,7.617354874,87.69978711,8.2,0,0.098642534,0.831919815,0.389,73.67638903,533.8134716,61.29032258,,0.133,0.178,0.122,85,0.149,0.057351047,12.73452755,0.375,0.203757065,0.051708691,0.000718458,0.949042553,,2.567992701,2.52922847,0.177501187,-2194.37,0.744857215,45440,,0.554918972,68.56550292,0.329709507,2.595155709,4.985225604,15.66651385,15.25213689,30.36455595,20.28571429,0.572899112,0.593,43.63255738,0.704974897,0.08606799,0.606572341,32013,0.249117546,0.170493237,0.038859213,0.017992691,0.003810952,0.002405273,0.190110268,0.748289757,0.042090034,0.498516228,0.703665153
AL,Geneva County,12682.49993,0.22,4.225240792,5.88215285,0.08154077,0.239,0.38,6.7,0.319,0.351250985,0.164092383,0.264705882,422.5,40.11832132,0.150482347,0.000265041,7.49036E-05,0.000262163,3393,0.31,0.46,0.824917615,0.463198394,0.028108797,0.291,4.94804982,0.245807217,9.08712279,84.82856299,9,0,0.117477131,0.865473498,0.411,72.63087878,592.9018801,73.58351729,,0.135,0.187,0.128,191.7,0.184,0.03863991,18.98830321,0.393,0.192320602,0.038666438,0.000299614,0.958755274,0.141004862,3.05403059,2.868606676,0.041693169,-4750.067,0.856522209,43206,,0.593229033,22.17066235,0.249780123,4.814305365,,17.57533966,14.39055979,27.49029754,,0.614800294,0.567,0.781543978,0.739493352,0.12467397,0.721440357,26701,0.218418786,0.211115689,0.090970376,0.011872215,0.003969889,0.000711584,0.046627467,0.82775926,0.004532803,0.50893225,0.896416573
AL,Greene County,14803.44471,0.317,4.86165665,5.5766733,0.157894737,0.266,0.491,4,0.407,0.044890039,0.110060128,0.375,1158.9,45.93023256,0.115724382,0.000500626,,0.000131079,3884,0.26,0.32,0.844416335,0.567016317,0.06869175,0.518,5.804842449,0.759398496,8.760951189,85.18716838,9.3,0,0.174576271,0.638601674,0.421,72.86077289,656.6168408,,,0.164,0.19,0.195,399.7,0.223,0.227564754,,0.484,0.144377267,0.039408867,0.000262158,0.875,,2.467139733,2.569736548,,-13792.13,0.942203452,30225,,0.845750262,22.84760004,0.411679074,1.85528757,,,,46.45720775,11.25,0.741459627,0.42,28.12515577,0.693225693,0.144827586,0.558441558,7629,0.216542142,0.247345655,0.792371215,0.004849915,0.003539127,0,0.01926858,0.173679381,0.001504376,0.534801416,1
AL,Hale County,13406.62262,0.26,4.36972545,5.33624775,0.122627737,0.237,0.473,6.2,0.361,0.277105174,0.131717721,0.434782609,1105.7,34.41053262,0.113785362,0.000204499,0.000135557,0.000203335,4572,0.33,0.35,0.812685828,0.488025701,0.05689538,0.326,6.168091168,0.496101646,6.134969325,93.48200133,9.4,0,0.146902655,0.914275065,0.54,72.54515094,629.353518,102.7522936,,0.141,0.182,0.158,541.5,0.192,0.069764913,,0.448,0.142982237,0.040754258,0.000610004,0.925,,2.781441538,2.586428052,0.254150968,-7978.486,0.5741489,41995,,0.693305439,22.92369027,0.296297178,5.107252298,13.45338881,12.34980247,27.09623227,26.90677763,,0.697879859,0.508,5.833834725,0.779855835,0.13176819,0.674654198,14754,0.23735936,0.201301342,0.573471601,0.003321133,0.003388912,0.000406669,0.015588993,0.397858208,0.003757225,0.524671276,0.891687817
AL,Henry County,10034.02779,0.201,3.861648102,5.175745723,0.106048053,0.21,0.421,7.2,0.292,0.184649481,0.155743398,0.235294118,651,27.72043645,0.120248737,0.00029031,0.000286385,0.000343662,3287,0.37,0.4,0.813145386,0.464430619,0.031826769,0.246,5.233691329,0.257190729,12.77361668,83.77158282,9.1,0,0.094268477,0.865782342,0.366,75.5375852,482.3984751,77.89816585,,0.12,0.175,0.12,297.5,0.137,0.080481034,,0.393,0.147855412,0.043844857,0.000229108,0.975,,2.815581462,2.734985739,0.080214592,-4585.433,0.74254,56389,,0.562297735,29.56678308,0.191384845,7.058823529,,18.74001093,19.7794015,20.77119285,27.05882353,0.687721894,0.507,25.68690726,0.841193004,0.077234456,0.803560275,17459,0.205910992,0.23117017,0.246749528,0.005269489,0.005326766,0.000171831,0.027263875,0.700211925,0.002758198,0.517899078,0.877528609
AL,Houston County,9505.368035,0.198,3.70703483,5.226423956,0.108472747,0.205,0.391,7.3,0.32,0.751329266,0.146612482,0.326086957,767.8,33.15041382,0.135500036,0.000853819,0.000651417,0.001740215,3196,0.36,0.45,0.877567667,0.593517693,0.034001707,0.271,5.149732104,0.328142834,10.79001689,71.72946007,8.1,0,0.126558128,0.865697674,0.249,75.64832173,452.2973087,83.58529312,9.649910233,0.118,0.174,0.116,413.5,0.153,0.042421091,13.87207425,0.404,0.172452793,0.039935971,0.001917028,0.914302326,0.066693054,2.972277798,2.770071872,0.18275451,-4714.864,0.717182287,48701,,0.655000351,46.55805042,0.221597093,9.367321867,8.038672829,15.18603357,17.12374378,17.57608127,30.09009009,0.578427811,0.623,206.0405673,0.655189196,0.12874297,0.806107799,107458,0.228293845,0.185542258,0.273986116,0.005676637,0.01161384,0.000995738,0.036451451,0.653241266,0.004166542,0.51930987,0.338040513
AL,Jackson County,11395.22375,0.204,4.2286808,5.813124125,0.093071355,0.222,0.401,6.9,0.286,0.378363986,0.1573981,0.23943662,251.8,30.77949304,0.126506624,0.000523438,0.000303185,0.000530574,3388,0.45,0.44,0.824259461,0.488194668,0.028683352,0.27,4.82767624,0.250270954,8.336241325,94.59788178,8.6,1,0.100748973,0.852758213,0.403,73.26880873,589.8697805,51.09862034,6.216006216,0.128,0.183,0.113,92.8,0.168,0.053704165,7.744733581,0.402,0.157461338,0.038660747,0.000776912,0.934982014,0.102807775,3.058069377,2.727648275,0.108509268,892.65845,0.68843594,46998,,0.552631579,57.10783993,0.208008851,4.062038405,4.669367575,20.91972442,23.55294199,29.93888622,,0.584398566,0.607,46.09853365,0.756016966,0.082991696,0.783635826,52773,0.20806094,0.209595816,0.033634624,0.016068823,0.00619635,0.001383283,0.033047202,0.887650882,0.005317014,0.506338469,0.770173033
AL,Jefferson County,11420.42251,0.173,3.346130271,4.998416251,0.114165929,0.161,0.389,6.7,0.248,0.800290787,0.151001892,0.137254902,777.6,24.97298428,0.099758865,0.001142915,0.000902938,0.002256596,3115,0.41,0.48,0.909613889,0.691535433,0.036479192,0.236,5.392011899,0.366009435,14.23684122,107.8697531,10.7,0,0.154691268,0.808824988,0.348,74.06055235,523.5956595,84.19866216,9.716408627,0.101,0.154,0.121,683.3,0.141,0.125866386,32.73844969,0.38,0.126129534,0.03140843,0.00177443,0.898432775,0.077703189,2.78853869,2.600071796,0.35054683,-4312.229167,0.777117732,55210,,0.54192514,63.85593956,0.249520015,7.235105581,21.93755903,13.78206457,31.1063439,16.34478212,11.77272727,0.660125807,0.641,483.0769093,0.638798963,0.149748471,0.852274664,667820,0.229212962,0.166790453,0.434650055,0.002879518,0.018446587,0.000507622,0.042721093,0.489107843,0.010882089,0.525292744,0.098337652
AL,Lamar County,9967.83546,0.198,3.990731511,5.452131583,0.085146641,0.222,0.392,7.3,0.287,0.088391068,0.16544472,0.238095238,188.3,37.37300435,0.12057554,,0.000219154,0.000219154,3770,0.35,0.43,0.824587857,0.483193277,0.029871727,0.247,5.408388521,0.193847172,7.991862831,101.0436364,8.9,0,0.091374893,0.892126592,0.403,75.26151019,503.5488215,,,0.124,0.178,0.114,179.9,0.171,0.004162538,,0.396,0.149129747,0.045530633,0.000730514,0.925,,3.088662981,3.050683052,0.010634582,-2980.754,0.856533992,44265,,0.562802997,18.93946711,0.281102451,6.157635468,,,14.4348052,29.82035805,7.142857143,0.670363467,0.557,,0.723229303,0.074620988,0.657634087,13689,0.214259625,0.224559866,0.101468332,0.004236979,0.001168822,0.000146103,0.020965739,0.858061217,0.000686133,0.505442326,1
AL,Lauderdale County,9011.60644,0.171,3.614803222,5.170358211,0.09649938,0.19,0.394,7.3,0.263,0.573575307,0.169104596,0.17721519,490.7,19.91758242,0.118259436,0.000535515,0.000574205,0.001754517,3148,0.35,0.54,0.886935845,0.566559575,0.031725285,0.228,4.619229004,0.251594078,13.60209065,80.28661458,8,0,0.120873408,0.841804628,0.32,75.94632606,458.023052,43.97295663,6.740868475,0.111,0.168,0.106,120.5,0.14,0.064706819,10.77261171,0.403,0.145451841,0.037616885,0.001137777,0.954226125,,3.130774043,3.015394475,0.192599681,-572.5865,0.714912454,52222,,0.492067289,50.05068081,0.286890583,5.904681569,5.854873103,15.69615159,15.32352053,21.2624339,19.41176471,0.604444142,0.671,160.1770751,0.66937355,0.108022637,0.781032483,94043,0.197686165,0.205278437,0.097221484,0.004880746,0.009208554,0.00074434,0.030985826,0.841859575,0.007957111,0.517071978,0.492951062
AL,Lawrence County,12573.67065,0.208,4.092140331,5.552936384,0.085872576,0.228,0.386,7,0.297,0.567623137,0.162588081,0.23255814,267.3,34.89808524,0.15077437,0.000152175,9.06618E-05,0.001269266,4789,0.31,0.39,0.832340462,0.525958779,0.029350396,0.23,4.388520971,0.232840768,11.26091853,103.0109495,8.5,0,0.104142012,0.899378054,0.519,72.86035472,604.0634542,66.83081252,,0.128,0.182,0.12,82.5,0.163,0.053540348,,0.387,0.185740798,0.054883081,0.000362647,0.93,,2.863666439,2.740176195,0.124745725,-1302.811,0.778267769,55555,,0.559829968,66.70634791,0.269678697,4.697592484,6.476040808,24.57045952,24.23787046,30.65325982,23.82352941,0.625722092,0.635,35.86170588,0.783222392,0.076196956,0.685219344,33090,0.218555455,0.189543669,0.102780296,0.058839529,0.002508311,0.000211544,0.026261711,0.764460562,0.004651756,0.507978241,0.912897871
AL,Lee County,7312.456767,0.174,3.558521168,4.910395448,0.093084905,0.167,0.368,6.8,0.247,0.598148541,0.165833012,0.29787234,354.3,14.52326274,0.105442761,0.000521486,0.000327281,0.001111625,2549,0.36,0.47,0.913753046,0.753441609,0.028437997,0.184,6.644853984,0.277505945,8.631489352,63.85516032,10.1,0,0.174483274,0.82404546,0.268,77.71981671,377.4614586,64.77895979,7.122616221,0.108,0.158,0.114,236.2,0.141,0.110690195,8.479469589,0.363,0.130085537,0.033051863,0.000756131,0.91897014,0.019154348,3.101688832,2.998968313,0.097147958,-2431.3066,0.77173612,54188,,0.408393765,33.1246552,0.271794493,4.807692308,8.605722184,12.74237489,17.89415241,13.30781781,11.28205128,0.57748232,0.619,202.0635659,0.640632426,0.16448397,0.858607142,177218,0.210396235,0.130867068,0.22667562,0.003622657,0.04169441,0.000970556,0.039352662,0.673560248,0.013259709,0.506568182,0.27409499
AL,Limestone County,7851.805063,0.17,3.679988806,4.946234783,0.089255969,0.185,0.349,7.5,0.263,0.434633581,0.170519421,0.245901639,309.4,22.21781393,0.121449724,0.000371718,0.000297627,0.000511547,3192,0.38,0.49,0.865205086,0.652118567,0.024521172,0.118,4.493591062,0.160284126,8.412567985,60.27180105,8.6,0,0.107326178,0.86319931,0.431,77.09611375,401.1079025,46.66302467,5.943956977,0.108,0.162,0.103,136.5,0.129,0.064263674,5.045120192,0.388,0.15118087,0.043340471,0.00065106,0.882676056,0.091191308,2.879799087,2.756358833,0.085530988,-1405.978,0.723726302,69207,,0.42739851,43.93028437,0.216480992,3.134796238,6.147645452,13.01533211,17.13205304,17.84316607,7.547169811,0.669545115,0.592,91.67742995,0.780609156,0.081454486,0.865427646,107517,0.220179135,0.155259168,0.137289917,0.00805454,0.019327176,0.001702056,0.064566534,0.751099826,0.010804435,0.497288801,0.576091421
AL,Lowndes County,16605.90154,0.279,4.592250941,5.522705935,0.14709236,0.24,0.488,4.7,0.374,0.009116478,0.11959726,0.3,935.6,29.91026919,0.116664366,0.000103724,,,3979,0.33,0.37,0.847441082,0.435185185,0.092230296,0.43,5.882698809,0.538824539,5.186184006,126.569563,9.4,0,0.182352941,0.837189852,0.584,70.30146804,748.6975666,125.3418414,,0.147,0.184,0.176,593.3,0.201,0.202040066,,0.463,0.145454546,0.037332006,0.000301054,0.875,,2.229613109,2.169597265,0.020946159,-12003.9,0.802142236,36993,,0.969379533,29.19508342,0.365528614,1.560062403,35.30425204,,62.28026118,36.71642213,10,0.89171559,0.504,4.638432361,0.76689015,0.190177042,0.557761733,9965,0.222579027,0.203211239,0.718013046,0.003612644,0.004716508,0.000401405,0.019367787,0.24977421,0.000412669,0.528449574,1
AL,Macon County,14740.20099,0.255,4.230064928,5.252992779,0.134012539,0.213,0.473,5.3,0.353,0.404413271,0.125676339,0.280701754,791.5,21.04271357,0.132075472,0.000335289,0.00026462,0.004128076,3408,0.33,0.34,0.835154319,0.546677215,0.060015098,0.429,5.375822861,0.551435407,6.705783739,110.7251411,9.7,0,0.159197324,0.815226452,0.405,71.27818633,700.8165041,,,0.135,0.178,0.171,671.1,0.164,0.22099887,,0.46,0.16284153,0.031367201,0.001111405,0.925,0.139616056,2.294061132,1.973541421,0.064226583,-12821.56,0.8025106,35354,,0.971138429,54.88348801,0.416586525,8.888888889,39.03559127,,47.76378637,29.08534252,9.285714286,0.573692864,0.501,40.29276754,0.659052691,0.132400257,0.692404709,18895,0.17401429,0.215136279,0.791161683,0.003016671,0.005027785,0.000158772,0.020534533,0.169833289,5.37924E-05,0.544800212,0.555472683
AL,Madison County,8359.534618,0.149,3.123460068,4.791051146,0.101384967,0.157,0.353,7.4,0.225,0.735307984,0.164475588,0.333333333,675.8,18.00936341,0.099172548,0.000869673,0.00051618,0.001707948,3094,0.44,0.47,0.919728622,0.758390457,0.026555119,0.139,5.040182902,0.262214361,10.64690489,73.6025051,7.4,0,0.112895607,0.829692163,0.27,77.35324666,395.9473838,54.64497841,7.325629385,0.093,0.152,0.106,259.9,0.119,0.093429074,20.10937714,0.387,0.123790977,0.031172599,0.001505525,0.9329747,0.054289142,3.164968022,2.975704892,0.14519198,-2139.585233,0.692585278,78386,,0.343516306,48.7845527,0.191131069,6.691080067,7.518850269,16.62109685,18.07398794,13.10878084,19.10326087,0.698966445,0.741,258.107018,0.674021944,0.102245949,0.889446915,395211,0.216618465,0.155010868,0.242817128,0.007816078,0.026727495,0.001042481,0.054707485,0.642125346,0.010801878,0.506425682,0.164415148
AL,Marengo County,15174.43814,0.231,4.121426588,5.310878926,0.119705341,0.21,0.435,6,0.318,0.475702531,0.134591817,0.25,567.2,25.07302824,0.110838818,0.000373672,0.000263213,0.000315856,3617,0.33,0.39,0.8658387,0.506925208,0.042158516,0.342,6.281761717,0.438763917,15.4807025,99.25817574,9.4,1,0.128396739,0.843728002,0.349,71.03309977,674.5989168,87.49416706,,0.129,0.175,0.145,177.4,0.17,0.132472255,,0.436,0.138875541,0.036457059,0.000736997,0.886570946,,2.745951239,2.577754846,0.156529511,-10286.49067,0.575071573,42048,,0.66917084,35.66030885,0.295923706,5.485893417,13.98621989,13.32119894,22.98610386,25.76408928,,0.746319754,0.475,74.8743185,0.709713024,0.095187651,0.720750552,18996,0.224626237,0.203200674,0.512634239,0.002632133,0.003737629,0.001789851,0.029532533,0.442566856,0.000662215,0.528848179,0.693156418
AL,Marion County,11966.68286,0.203,4.08963141,5.535662063,0.094736842,0.229,0.379,7.1,0.296,0.476636788,0.164444742,0.25,202,38.73179092,0.123578603,0.000269333,0.000170964,0.000239349,4616,0.34,0.38,0.81333016,0.570905764,0.028453454,0.245,4.837481103,0.220084088,8.75332458,85.23146719,8.6,0,0.108795331,0.867493357,0.305,73.078829,606.666792,80.89633135,10.01908397,0.128,0.182,0.115,149.6,0.177,0.010310084,,0.372,0.155316463,0.03609647,0.000820625,0.935833333,0.172158709,3.061671918,2.837091567,0.049103651,-667.25594,0.695954379,44636,,0.507610854,46.8204888,0.278766019,6.147540984,,21.40094282,20.80453136,23.39516341,,0.590800171,0.571,15.56735685,0.737489893,0.059951592,0.731740185,29246,0.209738084,0.211037407,0.042057033,0.004889558,0.003385078,0.000786432,0.026807085,0.911167339,0.006767402,0.499281953,0.888549519
AL,Marshall County,10517.45906,0.193,3.796242388,5.208813758,0.081613797,0.21,0.397,6.7,0.299,0.528152276,0.153604231,0.214285714,300.7,45.12661599,0.152161714,0.000577379,0.000356314,0.002779248,3610,0.33,0.5,0.835155502,0.537464595,0.023929865,0.223,4.741386336,0.258690708,9.485513971,87.39476214,9.1,0,0.121255554,0.846758202,0.34,73.89312085,536.9968161,51.82421227,5.593331871,0.12,0.173,0.111,156,0.152,0.100314213,18.62884781,0.379,0.200728863,0.041178862,0.001038401,0.903389558,0.08025651,2.754924662,2.762879144,0.161177663,-530.34484,0.759169776,50858,,0.451075058,48.53313364,0.192221479,3.660322108,4.328752319,17.23227234,15.39812476,22.68863285,14.95412844,0.5907195,0.656,125.858231,0.748384548,0.08874863,0.85786845,98228,0.255986073,0.171987621,0.025634239,0.011849982,0.007757462,0.00385837,0.156014578,0.789561021,0.038107782,0.505202183,0.53268687
AL,Mobile County,10973.93095,0.198,3.842987379,5.202250119,0.119176346,0.204,0.394,6.6,0.278,0.639041101,0.167005329,0.327956989,731.3,31.05851385,0.120147902,0.000707508,0.000513227,0.001137813,4148,0.32,0.44,0.878596404,0.581214853,0.047149094,0.248,5.159442951,0.351205116,10.85492203,86.10212166,8.3,0,0.151264,0.851836916,0.365,74.44164168,529.8833119,68.55676371,8.60005786,0.12,0.169,0.13,564.3,0.157,0.097158345,16.45581975,0.405,0.156046542,0.027978236,0.001517892,0.884098361,0.099424508,2.780952518,2.65310274,0.251916825,-5954.1996,0.705800022,49848,,0.679037789,56.76229406,0.27890788,6.652296715,16.04005806,15.16028791,25.18765041,19.07559593,21.84149184,0.587459508,0.605,317.4091767,0.635439274,0.144111806,0.799417887,413073,0.233781922,0.170260462,0.362747021,0.009460798,0.021206905,0.000423654,0.030987259,0.559535482,0.008545003,0.522689694,0.200202425
