state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,mammography_screening_raw_value,flu_vaccinations_raw_value,high_school_completion_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,life_expectancy_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,other_primary_care_providers_raw_value,high_school_graduation_raw_value,disconnected_youth_raw_value,reading_scores_raw_value,math_scores_raw_value,school_segregation_raw_value,school_funding_adequacy_raw_value,gender_pay_gap_raw_value,median_household_income_raw_value,living_wage_raw_value,children_eligible_for_free_or_reduced_price_lunch_raw_value,residential_segregation_-_black/white_raw_value,child_care_cost_burden_raw_value,child_care_centers_raw_value,homicides_raw_value,suicides_raw_value,firearm_fatalities_raw_value,motor_vehicle_crash_deaths_raw_value,juvenile_arrests_raw_value,voter_turnout_raw_value,census_participation_raw_value,traffic_volume_raw_value,homeownership_raw_value,severe_housing_cost_burden_raw_value,broadband_access_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_black_raw_value,%_american_indian_or_alaska_native_raw_value,%_asian_raw_value,%_native_hawaiian_or_other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_female_raw_value,%_rural_raw_value
IL,Johnson County,8175.19175,0.168,3.841107928,4.868499212,0.068874172,0.195,0.391,8.5,0.292,0.658701533,0.169349095,0.307692308,222.8,21.60638798,0.065624666,7.42776E-05,0.000224199,0.008669008,3892,0.4,0.42,0.846355808,0.432734766,0.053637032,0.174,4.109718978,0.152793193,9.656094481,80.19624493,8.7,0,0.098203593,0.819972197,0.51,77.20391136,421.0798639,115.4401154,,0.119,0.163,0.099,237.1,0.098,0.026241075,,0.335,0.078223496,0.029317269,0.00052313,,,3.069859876,2.868300407,0.084135573,1308.9574,0.63745468,59794,,0.477085781,66.39934384,0.281683781,3.344481605,,,,17.9255641,4.545454546,0.643378311,0.62,5.464868108,0.852654652,0.083882413,0.766682903,13381,0.163963829,0.204020626,0.125326956,0.0050071,0.00343771,0.00052313,0.04409237,0.81384052,0.004468836,0.404753008,1
IL,Kane County,5705.028291,0.149,3.416642661,4.306388643,0.073824228,0.134,0.355,9.1,0.276,0.927379666,0.179727015,0.253246753,387.9,13.50912319,0.087712159,0.000399544,0.000742928,0.003648514,2896,0.43,0.53,0.865016304,0.665325471,0.045047121,0.108,4.039617921,0.190541478,7.602969813,50.49314849,8.8,0,0.154582199,0.728896819,0.438,80.32240108,279.9405069,39.203886,4.941464428,0.103,0.143,0.096,82.3,0.066,0.035024162,17.66939983,0.296,0.109183795,0.036327418,0.000927687,,0.05931713,2.745325052,2.838518574,0.243573602,3932.827875,0.763247851,93475,,0.353902186,52.31808963,0.301984488,2.504774727,3.207161619,8.90276449,6.231390801,6.306519486,2.641509434,0.662143408,0.756,83.32448857,0.751770249,0.120840757,0.913612953,514182,0.23639295,0.156656592,0.052568935,0.010714105,0.047393724,0.000927687,0.330676687,0.555752632,0.053929115,0.497895687,0.040224811
IL,Kankakee County,9642.204753,0.166,3.806383853,4.912234271,0.090718528,0.184,0.382,8.1,0.313,0.811873268,0.168564256,0.358024691,595.7,17.44680851,0.078428326,0.000347089,0.000480796,0.00197975,3660,0.47,0.48,0.899282676,0.585417225,0.052562797,0.199,4.619663966,0.357113738,10.41266029,88.674943,9.6,0,0.14815734,0.803955954,0.313,75.40781802,482.970386,47.81511489,8.096704299,0.116,0.164,0.104,164.5,0.1,0.060683285,33.84021879,0.339,0.095742202,0.035895372,0.001140713,,0.0835108,2.736868864,2.740569683,0.184955861,-1001.142258,0.734545978,70494,,0.542650054,60.25974438,0.327432122,3.160056881,8.490372571,12.15956761,12.48425699,15.93577621,5.775862069,0.608227192,0.696,82.90160187,0.680791308,0.141541272,0.854647582,106074,0.225672644,0.178752569,0.147679922,0.004958802,0.010935762,0.000584498,0.122386259,0.697937289,0.010443013,0.504675981,0.284041227
IL,Kendall County,4460.778691,0.121,2.973743432,4.134473068,0.066629076,0.125,0.324,9.4,0.232,0.919571696,0.193651309,0.274509804,302.5,6.76893973,0.060526206,0.000296589,0.000393431,0.001311437,3018,0.44,0.54,0.933929265,0.770037414,0.040285234,0.071,2.906457443,0.169587938,5.042004345,44.70975659,10.1,1,0.121497585,0.790321396,0.536,80.58942044,246.5199003,25.04037761,4.094165814,0.09,0.136,0.083,57.5,0.04,0.061358802,11.91396596,0.316,0.075715527,0.027968622,0.000371574,,0.091034138,3.253204048,3.015416731,0.044283175,2154.54454,0.822344735,102509,,0.254972814,36.28823128,0.275370943,3.016045361,3.457205374,10.06611502,6.783549276,9.144865827,9.217877095,0.74740347,0.807,50.89933854,0.840945349,0.092431362,0.936095538,137254,0.267096041,0.112943885,0.085345418,0.0064479,0.039590832,0.000794148,0.226485203,0.630101855,0.022533877,0.499038279,0.113703752
IL,Knox County,8945.37896,0.176,4.009093649,5.32722681,0.079223929,0.199,0.42,7.5,0.304,0.759361178,0.158508263,0.285714286,468.9,20.69726796,0.072056289,0.000487132,0.000349507,0.00182977,2850,0.45,0.53,0.887645607,0.583985233,0.051776039,0.197,5.284573503,0.238311623,14.4109767,74.76785786,8.7,0,0.12824278,0.804319083,0.228,75.48836938,470.9944979,26.69573536,,0.124,0.173,0.106,205.9,0.116,0.087116606,19.59194703,0.359,0.088577452,0.029964004,0.001254112,,,2.920657379,2.666732757,0.099718837,4939.3681,0.803428063,57666,,0.572376543,51.32295056,0.292078521,2.487562189,,13.14568753,7.235599148,13.66941099,11.39534884,0.593182109,0.7,74.58831905,0.687084017,0.134200208,0.791646571,48640,0.199856086,0.225082237,0.082257401,0.004337993,0.00988898,0.000493421,0.064432566,0.814021382,0.008193407,0.48957648,0.322612925
IL,Lake County,5355.117782,0.13,2.907366525,4.14145001,0.077118747,0.119,0.312,8.9,0.233,0.981823832,0.177426591,0.337962963,448.8,9.526436989,0.077602137,0.00106434,0.001181696,0.003536628,2665,0.44,0.57,0.907978044,0.7243179,0.041889995,0.102,4.769344561,0.187819951,8.042303642,51.1450005,9.8,1,0.146088425,0.70271058,0.442,80.69959562,266.1972066,33.61027491,4.2941386,0.089,0.136,0.091,145.6,0.065,0.059520755,16.27511996,0.303,0.097309771,0.029787015,0.000967355,,0.050199468,3.127775866,3.092269507,0.236045585,9512.945091,0.78895318,101621,,0.316441074,60.66072905,0.277777231,3.732745447,3.073681228,9.664863468,6.189885727,7.144782192,4.363411619,0.706968626,0.748,94.86405794,0.738039357,0.127712223,0.928145875,709150,0.228666714,0.160745964,0.069588945,0.009085525,0.093028273,0.000970176,0.235174505,0.584378481,0.042921827,0.496131989,0.014152885
IL,La Salle County,8634.975242,0.153,3.584577533,4.718053612,0.075901804,0.175,0.36,7.9,0.288,0.776623685,0.170515776,0.368421053,255.1,20.39735099,0.070614184,0.000376268,0.000545902,0.00114732,2630,0.45,0.43,0.910824656,0.614984391,0.048721049,0.215,4.420652364,0.233221332,12.66461708,95.64862989,9.7,1,0.11454868,0.846320009,0.327,76.11595336,430.1374996,57.87264095,7.727216975,0.113,0.163,0.096,84.9,0.104,0.075213263,29.51984133,0.336,0.083970315,0.035439458,0.000721701,,0.049899836,2.863257456,2.776188771,0.060931816,3940.778124,0.680468925,64711,,0.45327802,58.73780746,0.260280323,2.991524015,2.347794443,16.78433463,7.71063811,14.8693648,8.518518519,0.640466089,0.729,50.14636551,0.733503213,0.112023287,0.854243297,108078,0.208099706,0.200447825,0.026194045,0.003904587,0.010473917,0.000481134,0.110244453,0.838810859,0.011666361,0.492200078,0.315991537
IL,Lawrence County,9792.256456,0.181,4.011851943,4.84148937,0.094791667,0.206,0.379,7.7,0.308,0.522840314,0.176160874,0.058823529,231,29.89352989,0.06922928,0.000197994,6.70511E-05,0.005095883,3518,0.4,0.46,0.851517341,0.500818714,0.055523086,0.2,4.387458048,0.240554593,16.49947202,88.20145724,8.8,0,0.070559611,0.825612622,0.302,74.93352007,498.9441982,77.93017456,,0.126,0.167,0.106,60.7,0.112,0.078899505,,0.347,0.084658188,0.029069767,0.00060346,,,3.064221311,2.835742645,0.060354595,250.48975,0.674022281,57460,,0.567396594,66.61880413,0.293125653,3.994673768,,18.03923911,,18.00212425,,0.505400079,0.598,32.01967638,0.748802064,0.062098501,0.857537781,14914,0.185664476,0.186804345,0.097157034,0.005632292,0.00549819,0.000469358,0.040565911,0.843435698,0.013180476,0.437240177,0.696858639
IL,Lee County,6888.04688,0.155,3.656554588,4.628703558,0.063386525,0.177,0.371,8.2,0.273,0.712051545,0.171071194,0.47826087,211.5,14.96138996,0.064150943,0.000734236,0.000472702,0.007238242,2771,0.42,0.45,0.900299341,0.595817231,0.039532794,0.135,4.669518758,0.202606635,12.62885841,78.04202534,9.5,1,0.119178585,0.842386994,0.284,77.74284457,397.6426594,,,0.113,0.159,0.096,85.1,0.098,0.058449932,20.63030494,0.331,0.076824868,0.031056794,0.000974947,,,2.62450427,2.525446955,0.038610023,5077.071,0.722905654,67371,,0.458644743,40.17573494,0.250003711,4.105571848,,19.02956979,9.975296472,12.95683285,6.451612903,0.60651008,0.747,62.47479559,0.708244934,0.102977574,0.834150267,33848,0.195993855,0.211533916,0.055246987,0.004638383,0.008892697,0.000531789,0.072175609,0.84870598,0.005287915,0.467294966,0.531790892
IL,Livingston County,8716.127091,0.161,3.822178516,4.866496601,0.082536309,0.19,0.389,8.1,0.292,0.675527014,0.169532526,0.302325581,179.5,19.85714286,0.069172154,0.000476671,0.000450438,0.002308494,2716,0.52,0.52,0.905162494,0.560022844,0.039596925,0.158,4.095933947,0.316758277,17.10408255,104.4663557,9.3,1,0.123912287,0.80559961,0.269,76.10495407,453.2927073,38.44106689,,0.118,0.168,0.096,152.1,0.099,0.064947944,33.731237,0.326,0.083333333,0.034768622,0.00106979,,,2.909414545,2.880314087,0.045915695,3608.198513,0.764967288,74418,,0.408313408,46.45418633,0.226329651,1.506024096,,18.27348856,10.61422865,17.4463327,4.857142857,0.62,0.722,33.51116729,0.722945789,0.079546255,0.836072281,35521,0.216238282,0.202528082,0.036682526,0.004588835,0.006869176,0.000281524,0.055347541,0.885053912,0.0020726,0.492610005,0.645958397
IL,Logan County,7362.462111,0.148,3.497916267,4.75575648,0.083244963,0.174,0.364,8.2,0.272,0.667917247,0.180823286,0.28,503.7,19.36848958,0.054576552,0.000285796,0.000543656,0.001196042,3235,0.49,0.42,0.915186478,0.606106243,0.041853255,0.17,4.234704182,0.264285714,13.2180623,71.94596369,9.1,0,0.091240876,0.795627691,0.302,76.90631552,415.3379054,43.45764855,,0.109,0.161,0.092,173.2,0.091,0.072243541,11.76567482,0.333,0.065079025,0.028274875,0.000942336,,,3.05885187,3.082931229,0.072986167,4679.044833,0.823102897,53775,,0.47698987,63.66806031,0.313212459,3.376097232,,12.8193015,9.080558524,12.36497448,2,0.576746204,0.701,45.61384216,0.706332763,0.080338664,0.8375822,27591,0.193215179,0.195462288,0.073031061,0.003805589,0.007429959,0.000253706,0.037693451,0.86452104,0.001089611,0.488637599,0.500125058
IL,McDonough County,7378.891248,0.163,3.876810975,5.061589696,0.071853052,0.186,0.389,7.5,0.287,0.794918863,0.170139961,0.25,764.1,7.198333018,0.066334992,0.000521843,0.000335058,0.00227095,3521,0.37,0.41,0.944185212,0.710277214,0.041229855,0.214,5.953600945,0.202095808,14.53705084,68.22073501,8.4,1,0.201295896,0.772785011,0.197,77.31119039,396.7560447,,,0.12,0.171,0.102,106,0.112,0.098259859,,0.34,0.077435131,0.032011566,0.00085626,,,2.626050142,2.38690866,0.07168967,2243.862333,0.756745053,52812,,0.451054454,48.27215963,0.31892373,4.705882353,,13.52164523,6.822073501,10.53074979,60.43478261,0.499898271,0.639,49.80942961,0.612586207,0.169143983,0.790431035,26861,0.177469193,0.191132125,0.05625256,0.005249246,0.023863594,0.000186144,0.032202822,0.867800901,0.003368163,0.503145825,0.425214774
IL,McHenry County,5442.505116,0.119,3.048391805,4.308760143,0.0653616,0.129,0.302,9,0.251,0.938087671,0.188046422,0.396694215,223.7,6.681606335,0.058951806,0.000449984,0.000689662,0.002591845,3434,0.44,0.54,0.938925788,0.715546603,0.039976883,0.07,3.75290747,0.16259251,6.974755884,60.68165728,7.8,0,0.112783614,0.766481188,0.469,79.95923739,278.4307021,32.75268858,4.198191548,0.092,0.142,0.081,61.6,0.059,0.064111477,17.51760411,0.318,0.070696673,0.029510163,0.000747401,,0.050096678,3.110863381,3.151311205,0.077536722,8019.431368,0.733750326,99128,,0.25592061,60.9604668,0.284763135,3.704367569,1.112747778,10.71797182,4.927143113,8.716524258,4.812680115,0.733961842,0.809,51.7188616,0.822278227,0.101888812,0.947145072,311747,0.224043856,0.166670409,0.017090782,0.005741836,0.032465429,0.000619092,0.152566023,0.782634636,0.018780012,0.497884503,0.140895919
IL,McLean County,6501.748481,0.133,3.288707858,4.392742935,0.078945285,0.141,0.357,8.2,0.255,0.800267908,0.182996673,0.344262295,572.3,8.100296397,0.062187084,0.000614434,0.000701176,0.003546783,2749,0.57,0.58,0.958800823,0.786910909,0.035426514,0.099,5.227505513,0.215180485,11.23536331,60.43456997,9.4,1,0.120573801,0.728998931,0.163,78.96105138,332.1335126,35.6172922,5.863092972,0.099,0.15,0.092,151.3,0.085,0.087810539,14.60104115,0.318,0.075164459,0.027263102,0.001057608,,0.026802808,3.073713934,3.065473613,0.128070979,5388.575,0.752029937,71825,,0.343721659,41.35231288,0.321364427,2.756508423,3.155192284,13.46175917,8.966207876,6.47644732,8.353658537,0.67451254,0.71,128.0127446,0.649895607,0.112670372,0.866858419,171141,0.208477221,0.148018301,0.087623655,0.003505881,0.052336962,0.00057847,0.055679235,0.778147843,0.008213641,0.509562291,0.21557846
IL,Macon County,10352.87071,0.163,3.777049067,4.96190542,0.109382151,0.184,0.387,7.6,0.287,0.832458317,0.158569849,0.432835821,857.2,27.09049006,0.062316121,0.000888394,0.000620794,0.001704719,3381,0.46,0.49,0.923761974,0.622340645,0.05537874,0.205,4.5186242,0.288757601,14.93673852,86.15898256,9.5,1,0.12462908,0.827050698,0.143,75.23033487,507.1741913,68.10597289,7.712082262,0.116,0.168,0.102,178.9,0.114,0.084771071,29.08329456,0.331,0.075710848,0.030470682,0.00160618,,0.104070661,2.566175934,2.398578885,0.238371936,1871.420714,0.797863557,60648,,0.539077493,51.88619899,0.27771732,2.498438476,9.266552379,13.11236447,16.34712839,12.94591877,12.35294118,0.614456332,0.7,101.8900685,0.689313224,0.107827476,0.827798533,101483,0.223830592,0.212557768,0.182414789,0.003025137,0.012425727,0.00056167,0.027285358,0.74205532,0.003661271,0.517978381,0.170301352
IL,Macoupin County,8724.817859,0.16,3.865629526,5.188847166,0.105177467,0.198,0.341,8.2,0.287,0.76800765,0.16463765,0.4,227.4,19.77615995,0.068123505,0.000247714,0.000339021,0.000768448,3763,0.44,0.4,0.909740422,0.584282793,0.037287524,0.149,4.638269273,0.214193825,14.18727199,95.25590008,9,0,0.101211306,0.839200282,0.447,75.86522609,435.8794488,50.41532626,,0.119,0.174,0.096,91.9,0.106,0.042088218,23.89861015,0.328,0.081463205,0.032371861,0.00063284,,0.116425993,3.025818778,2.932153073,0.053171996,1409.494586,0.773998136,69880,,0.504987365,69.3767908,0.241027476,3.421727973,4.105984947,17.75087017,11.57314674,19.58238975,3.777777778,0.677248379,0.705,28.18877129,0.777594353,0.087785807,0.842147208,44245,0.204814103,0.219889253,0.011458922,0.004023054,0.004136061,0.00031642,0.013380043,0.955882021,0.002039094,0.501661205,0.655191585
IL,Madison County,8916.8364,0.142,3.512680792,4.731410859,0.088552034,0.166,0.38,7.6,0.273,0.885747708,0.16370547,0.365714286,449.2,16.64407699,0.058908767,0.000476389,0.000966407,0.002398963,4147,0.46,0.51,0.933406977,0.731165424,0.037447378,0.15,4.572814253,0.24231487,12.96835419,105.0773497,11.2,1,0.121322512,0.809850692,0.397,75.74111782,451.8018311,46.20816581,6.790832376,0.106,0.161,0.091,94.5,0.093,0.128676519,39.99539294,0.334,0.072114626,0.023914895,0.000973987,,0.074540504,3.074174045,2.923168095,0.152834928,-2515.90595,0.763674153,67441,,0.406913797,55.41089184,0.342254712,3.360666756,4.535764503,16.44810406,12.12139578,11.71739163,16.48854962,0.670622754,0.731,72.76339841,0.731467029,0.107543415,0.887314762,263864,0.210369736,0.186963739,0.093267744,0.003547282,0.010979141,0.000659431,0.03927402,0.832447776,0.003793125,0.509838402,0.164391651
IL,Marion County,11386.55676,0.17,3.981089544,5.309852214,0.088,0.201,0.397,7.2,0.301,0.663309391,0.162758024,0.161290323,398.5,38.08620222,0.070089045,0.000347687,0.00035217,0.004090589,4295,0.43,0.42,0.899722949,0.555818674,0.046019603,0.206,4.493534572,0.282273713,21.12864402,96.17336853,8.8,0,0.114108527,0.827771193,0.239,73.36795745,560.8100756,60.97399327,6.628502561,0.125,0.178,0.103,41.8,0.124,0.102097799,33.14224292,0.341,0.087432478,0.029398859,0.00111069,,0.072758037,2.92239648,2.635655226,0.124923042,-3434.127136,0.778125231,58489,,0.662841245,65.67597022,0.287968678,4.171881519,4.172340418,27.80163691,11.75452282,16.68936167,8.157894737,0.607763272,0.664,46.21647211,0.737988974,0.092042513,0.839393542,36914,0.234463889,0.203364577,0.044075419,0.003955139,0.005932709,0.0002709,0.023324484,0.904697405,0.002444988,0.504605299,0.477934745
IL,Marshall County,9135.493295,0.148,3.656824954,4.943651548,0.062261754,0.18,0.362,8.4,0.272,0.329841594,0.164285637,0.4375,145.8,19.98001998,0.063143601,0.000171483,0.000342524,8.56311E-05,2067,0.45,0.45,0.920210896,0.611916895,0.046361502,0.175,4.622456395,0.155016447,14.5760096,105.7668967,9,0,0.090447155,0.870058708,0.419,76.2980268,413.57078,,,0.112,0.165,0.09,60,0.096,0.043452306,31.96745132,0.325,0.073088167,0.037021969,0.000256893,,,3.289635621,2.943168522,0.049902362,2563.729,0.614109254,69593,,0.468109339,,0.242021468,1.547987616,,23.59143513,,18.38347938,10.90909091,0.695279912,0.681,9.674000333,0.786792833,0.079614498,0.823635998,11678,0.201918137,0.242421648,0.008220586,0.004281555,0.004795342,0.000342524,0.034166809,0.936547354,0.003242659,0.49768796,1
IL,Mason County,10856.92477,0.159,3.826992814,5.237877843,0.085324232,0.193,0.39,7.1,0.284,0.589790616,0.165395948,0.368421053,178.6,23.90158172,0.072950161,0.000388169,0.000392218,0.000313775,3050,0.46,0.38,0.913282572,0.569873596,0.045139476,0.192,4.10402133,0.137611276,14.75040758,109.4567646,8.7,0,0.088757396,0.792512246,0.468,73.81205674,529.2820574,91.38489657,,0.119,0.171,0.094,63.3,0.112,0.132433034,,0.325,0.086211623,0.038159772,0.000705993,,,2.825598803,2.92854798,0.031030113,2405.883333,0.684579723,60784,,0.430530974,,0.277095946,8.823529412,,24.35650269,14.99407734,22.36397908,10.76923077,0.633520599,0.615,9.995613897,0.804422944,0.082505868,0.849343469,12748,0.207875745,0.225917791,0.007216818,0.005020395,0.006275494,0.000156887,0.015296517,0.955051773,0,0.500941324,1
IL,Massac County,11023.37343,0.17,4.016289124,5.292950781,0.085545723,0.199,0.377,8,0.299,0.724186605,0.157307223,0.375,229.2,29.7029703,0.070111375,0.0002149,0.000359816,0.003814047,4381,0.45,0.41,0.876618883,0.491250398,0.047885225,0.239,4.215408248,0.208647232,14.32664756,80.23842274,8.9,0,0.118327402,0.827840112,0.279,73.99231776,552.2713182,76.24275694,,0.124,0.177,0.101,,0.116,0.033952421,24.17327403,0.34,0.085029342,0.030546624,0.000719632,,,3.076648677,3.429598287,0.039226731,1150.7894,0.614111212,52880,,0.599420849,11.79853149,0.318513616,2.732240437,,20.47245396,,19.15013708,7.142857143,0.628215768,0.634,31.81058255,0.780897839,0.068160243,0.750415666,13896,0.21099597,0.219127807,0.063759355,0.00662061,0.005685089,0.000143926,0.035549799,0.864493379,0.000671441,0.513241221,0.528830546
IL,Menard County,6556.705269,0.128,3.307300738,4.646069094,0.076833527,0.157,0.354,9.1,0.246,0.721720745,0.176392158,0.555555556,197.3,11.2,0.048997312,0.000328839,8.25014E-05,0.000412507,3660,0.42,0.43,0.950132749,0.708273894,0.036101668,0.124,3.32536887,0.179542982,9.865175929,109.9063336,8.6,0,0.06621881,0.826539314,0.462,78.73385166,340.1261111,,,0.101,0.156,0.082,96.5,0.075,0.021440352,,0.322,0.05643789,0.029710145,8.25014E-05,,,3.1656269,2.973445608,0.041585008,1770.486867,0.842680306,78115,,0.353819644,,0.215617999,4.273504274,,26.35231698,,26.76877597,,0.731187335,0.733,0.143531613,0.796460177,0.066462168,0.88259587,12121,0.211863708,0.210378682,0.010312681,0.003382559,0.004042571,0.000247504,0.016830295,0.950581635,0.002057613,0.508538899,1
IL,Mercer County,5862.312466,0.15,3.672448871,4.933073063,0.086912065,0.184,0.366,8.2,0.277,0.408879547,0.169375452,0.2,211.8,16.57285804,0.067270482,0.000128353,0.000193499,0.000257998,2204,0.47,0.48,0.924316624,0.62618705,0.04130809,0.121,4.391964773,0.16635973,13.47708895,96.82041749,8.7,0,0.08957529,0.824534804,0.477,78.52474006,334.4512394,,,0.113,0.166,0.091,44.9,0.088,0.075076767,,0.325,0.080044843,0.033694697,0.000386997,,,2.912315603,2.817658642,0.041719032,5729.52,0.673706911,70430,,0.372292191,,0.239145251,3.671970624,,21.75891407,12.909389,12.83802991,0,0.736785418,0.727,5.04102343,0.794871795,0.085344414,0.870862471,15504,0.206527348,0.220846233,0.00754644,0.002321981,0.005675955,0.000193499,0.031927245,0.94130547,0.003686327,0.493550052,1
IL,Monroe County,5741.982064,0.109,2.968117004,4.288623454,0.075010903,0.134,0.316,9.4,0.218,0.85183914,0.18237866,0.142857143,143.1,2.48465361,0.041199295,0.000400779,0.000827791,0.001627037,3414,0.5,0.53,0.95684151,0.818009028,0.027967549,0.055,3.80131556,0.141449501,14.31352342,56.15375709,8.4,0,0.063720074,0.827554745,0.498,79.80655604,285.553415,35.96691044,,0.089,0.143,0.073,20.3,0.046,0.04942858,17.25658626,0.302,0.048682426,0.02260934,0.000713613,,,3.725616885,3.688971386,0.027401222,4795.342667,0.857269834,100487,,0.133925049,,0.229701354,7.69625449,,9.135413239,7.52576126,6.647637804,8.333333333,0.792208279,0.813,52.42181249,0.841061556,0.059712661,0.908145964,35033,0.216139069,0.199097993,0.005109468,0.00234065,0.005937259,0.000399623,0.017583421,0.958696087,0.001727535,0.497901978,0.414993421
IL,Montgomery County,10210.18473,0.163,3.862905072,4.946379946,0.097072419,0.195,0.374,7.8,0.292,0.378004808,0.174766585,0.216216216,277.7,24.2364532,0.069872646,0.000391682,0.000642398,0.000856531,3071,0.45,0.42,0.897221683,0.515799915,0.045597062,0.187,5.260965493,0.214298323,14.24298533,109.91024,8.8,0,0.091222031,0.817877881,0.351,74.78269135,475.4024562,108.1817453,9.861932939,0.119,0.168,0.099,149.2,0.112,0.06479142,42.58188141,0.329,0.083536916,0.035260214,0.001142041,,0.093268451,2.930142753,2.961175347,0.035181859,3238.05975,0.792115525,56381,,0.500503271,,0.29873539,2.702702703,,16.82253991,12.68195077,16.01729868,3.076923077,0.60391553,0.71,33.33862717,0.754418687,0.079490064,0.803623768,28020,0.199607423,0.214132762,0.037152034,0.003176303,0.005353319,0.000428266,0.020913633,0.924054247,0.002380687,0.471163455,0.53231052
IL,Morgan County,8388.432165,0.169,3.910155204,4.962816095,0.106382979,0.196,0.383,7.2,0.294,0.73592587,0.165545079,0.538461539,561.2,21.41236529,0.067910131,0.000460038,0.000465708,0.001272936,3411,0.43,0.46,0.896325968,0.528153866,0.0401049,0.169,4.391006296,0.258302583,12.88106484,79.43238691,8.4,0,0.112094395,0.829817258,0.256,76.35622236,444.86854,57.94532688,,0.121,0.17,0.101,81.3,0.105,0.133597925,18.0606839,0.362,0.08006601,0.033900978,0.0011177,,,3.244752616,2.740954853,0.075085246,1812.0574,0.749218182,64842,,0.497345133,45.06609352,0.25975448,4.01836969,,15.10142384,9.555775869,12.25992737,1.724137931,0.563037882,0.702,49.67856258,0.710072971,0.090048488,0.792597608,32209,0.188611879,0.21195939,0.063522618,0.004626036,0.009003695,0.00055885,0.029463815,0.876649384,0.000738078,0.493247229,0.361901868
IL,Moultrie County,7858.74346,0.149,3.705982125,4.988573078,0.067097817,0.181,0.35,9.2,0.27,0.657579513,0.174715147,0.181818182,358.4,15.14683153,0.090126194,0.000275672,0.000139636,0.00188508,4696,0.41,0.45,0.863920484,0.567447376,0.031992441,0.128,3.948742223,0.194557823,12.40523777,81.08516691,9,0,0.101736973,0.757948088,0.328,75.74594589,409.1128394,,,0.113,0.167,0.088,,0.076,0.006139707,,0.319,0.106961791,0.053948397,0.000349089,,,3.05707256,3.029983315,0.040355697,2679.762,0.717367494,75505,,0.451368666,,0.22307132,3.307607497,,,,17.55737849,9.411764706,0.623578363,0.729,24.27212958,0.779876374,0.063418955,0.800652473,14323,0.246945472,0.192068701,0.008936675,0.003281436,0.003351253,0.000488724,0.018292257,0.955805348,0.001243781,0.504293793,0.696131075
IL,Ogle County,7371.921786,0.148,3.581157661,4.766706417,0.071699134,0.167,0.348,8.5,0.267,0.670792462,0.17570327,0.303030303,227.4,13.08969516,0.071537217,0.000563665,0.000428424,0.001772117,2869,0.41,0.48,0.912883947,0.63963813,0.04795351,0.112,4.115838871,0.192253891,14.18880833,62.89703755,9.7,0,0.122823754,0.82855622,0.369,77.75591298,375.2481521,44.07051282,5.947553393,0.109,0.16,0.091,45.9,0.092,0.04031121,18.37294453,0.31,0.086314178,0.034356238,0.000370003,,0.085383502,2.997132683,3.140972886,0.113881948,4236.473229,0.718811431,78577,,0.333855422,68.59147433,0.29375008,2.499107462,,9.216826653,6.289703755,12.31403016,6.481481482,0.68505867,0.759,27.49932098,0.732061326,0.087356436,0.851348104,51351,0.218905182,0.198769255,0.012443769,0.004245292,0.006737941,0.000895796,0.114992892,0.850772137,0.012236227,0.49814025,0.678728663
